gene_symbol	gene_code	associations	mean_prediction
TIGD7	HGNC:18331	0	 0.091
TIGIT	HGNC:26838	0	 0.091
TIMD4	HGNC:25132	0	 0.087
TIMELESS	HGNC:11813	0	 0.118
TIMM10	HGNC:11814	0	 0.103
TIMM10B	HGNC:4022	0	 0.094
TIMM13	HGNC:11816	0	 0.106
TIMM17A	HGNC:17315	0	 0.109
TIMM17B	HGNC:17310	0	 0.109
TIMM21	HGNC:25010	0	 0.096
TIMM22	HGNC:17317	0	 0.091
TIMM23	HGNC:17312	0	 0.104
TIMM23B	HGNC:23581	0	 0.089
TIMM44	HGNC:17316	0	 0.106
TIMM50	HGNC:23656	0	 0.110
TIMM8A	HGNC:11817	0	 0.105
TIMM8B	HGNC:11818	0	 0.106
TIMM9	HGNC:11819	0	 0.107
TIMMDC1	HGNC:1321	1	 0.308
TIMP1	HGNC:11820	0	 0.154
TIMP2	HGNC:11821	0	 0.157
TIMP3	HGNC:11822	1	 0.254
TIMP4	HGNC:11823	0	 0.106
TINAG	HGNC:14599	0	 0.099
TINAGL1	HGNC:19168	0	 0.105
TINF2	HGNC:11824	0	 0.113
TIPARP	HGNC:23696	0	 0.357
TIPIN	HGNC:30750	0	 0.109
TIPRL	HGNC:30231	0	 0.101
TIRAP	HGNC:17192	0	 0.123
TJAP1	HGNC:17949	0	 0.098
TJP1	HGNC:11827	0	 0.144
TJP2	HGNC:11828	1	 0.219
TJP3	HGNC:11829	0	 0.100
TK1	HGNC:11830	0	 0.133
TK2	HGNC:11831	0	 0.104
TKT	HGNC:11834	0	 0.113
TKTL1	HGNC:11835	0	 0.096
TKTL2	HGNC:25313	0	 0.085
TLCD1	HGNC:25177	0	 0.091
TLCD2	HGNC:33522	0	 0.089
TLDC1	HGNC:29325	0	 0.097
TLDC2	HGNC:16112	0	 0.084
TLE1	HGNC:11837	0	 0.153
TLE2	HGNC:11838	0	 0.114
TLE3	HGNC:11839	0	 0.129
TLE4	HGNC:11840	0	 0.135
TLE6	HGNC:30788	0	 0.093
TLK1	HGNC:11841	0	 0.121
TLK2	HGNC:11842	0	 0.129
TLL1	HGNC:11843	0	 0.112
TLL2	HGNC:11844	0	 0.106
TLN1	HGNC:11845	0	 0.130
TLN2	HGNC:15447	0	 0.107
TLR1	HGNC:11847	0	 0.157
TLR10	HGNC:15634	0	 0.099
TLR2	HGNC:11848	0	 0.188
TLR3	HGNC:11849	0	 0.141
TLR4	HGNC:11850	0	 0.168
TLR5	HGNC:11851	0	 0.104
TLR6	HGNC:16711	0	 0.140
TLR7	HGNC:15631	0	 0.147
TLR8	HGNC:15632	0	 0.127
TLR9	HGNC:15633	0	 0.119
TLX1	HGNC:5056	0	 0.111
TLX1NB	HGNC:37183	0	 0.082
TLX2	HGNC:5057	0	 0.101
TLX3	HGNC:13532	0	 0.102
TM2D1	HGNC:24142	0	 0.097
TM2D2	HGNC:24127	0	 0.097
TM2D3	HGNC:24128	0	 0.097
TM4SF1	HGNC:11853	0	 0.125
TM4SF18	HGNC:25181	0	 0.086
TM4SF19	HGNC:25167	0	 0.084
TM4SF20	HGNC:26230	0	 0.090
TM4SF4	HGNC:11856	0	 0.110
TM4SF5	HGNC:11857	0	 0.103
TM6SF1	HGNC:11860	0	 0.109
TM6SF2	HGNC:11861	0	 0.090
TM7SF2	HGNC:11863	0	 0.115
TM7SF3	HGNC:23049	0	 0.100
TM9SF1	HGNC:11864	0	 0.100
TM9SF2	HGNC:11865	0	 0.106
TM9SF3	HGNC:21529	0	 0.107
TM9SF4	HGNC:30797	0	 0.102
TMA16	HGNC:25638	0	 0.096
TMA7	HGNC:26932	0	 0.096
TMBIM1	HGNC:23410	0	 0.108
TMBIM4	HGNC:24257	0	 0.097
TMBIM6	HGNC:11723	0	 0.131
TMC1	HGNC:16513	0	 0.087
TMC2	HGNC:16527	0	 0.084
TMC3	HGNC:22995	0	 0.086
TMC4	HGNC:22998	0	 0.090
TMC5	HGNC:22999	0	 0.097
TMC6	HGNC:18021	0	 0.105
TMC7	HGNC:23000	0	 0.095
TMC8	HGNC:20474	0	 0.091
TMCC1	HGNC:29116	0	 0.103
TMCC2	HGNC:24239	0	 0.106
TMCC3	HGNC:29199	0	 0.105
TMCO1	HGNC:18188	0	 0.246
TMCO2	HGNC:23312	0	 0.088
TMCO3	HGNC:20329	0	 0.095
TMCO4	HGNC:27393	0	 0.088
TMCO5A	HGNC:28558	0	 0.087
TMCO6	HGNC:28814	0	 0.093
TMED1	HGNC:17291	0	 0.120
TMED10	HGNC:16998	0	 0.122
TMED2	HGNC:16996	0	 0.116
TMED3	HGNC:28889	0	 0.109
TMED4	HGNC:22301	0	 0.100
TMED5	HGNC:24251	0	 0.111
TMED6	HGNC:28331	0	 0.086
TMED7	HGNC:24253	0	 0.096
TMED8	HGNC:18633	0	 0.091
TMED9	HGNC:24878	0	 0.110
TMEFF1	HGNC:11866	0	 0.103
TMEFF2	HGNC:11867	0	 0.097
TMEM100	HGNC:25607	0	 0.100
TMEM101	HGNC:28653	0	 0.094
TMEM102	HGNC:26722	0	 0.088
TMEM104	HGNC:25984	0	 0.093
TMEM105	HGNC:26794	0	 0.085
TMEM106A	HGNC:28288	0	 0.092
TMEM106B	HGNC:22407	0	 0.100
TMEM106C	HGNC:28775	0	 0.108
TMEM107	HGNC:28128	0	 0.093
TMEM108	HGNC:28451	0	 0.096
TMEM109	HGNC:28771	0	 0.111
TMEM11	HGNC:16823	0	 0.099
TMEM110	HGNC:30526	0	 0.094
TMEM114	HGNC:33227	0	 0.084
TMEM115	HGNC:30055	0	 0.094
TMEM116	HGNC:25084	0	 0.092
TMEM117	HGNC:25308	0	 0.098
TMEM119	HGNC:27884	0	 0.094
TMEM120A	HGNC:21697	0	 0.095
TMEM120B	HGNC:32008	0	 0.092
TMEM121	HGNC:20511	0	 0.091
TMEM123	HGNC:30138	0	 0.101
TMEM125	HGNC:28275	0	 0.093
TMEM126A	HGNC:25382	0	 0.099
TMEM126B	HGNC:30883	0	 0.093
TMEM127	HGNC:26038	0	 0.105
TMEM128	HGNC:28201	0	 0.092
TMEM129	HGNC:25137	0	 0.092
TMEM130	HGNC:25429	0	 0.092
TMEM131	HGNC:30366	0	 0.101
TMEM132A	HGNC:31092	0	 0.099
TMEM132B	HGNC:29397	0	 0.086
TMEM132C	HGNC:25436	0	 0.089
TMEM132D	HGNC:29411	0	 0.088
TMEM132E	HGNC:26991	0	 0.094
TMEM133	HGNC:24033	0	 0.086
TMEM134	HGNC:26142	0	 0.098
TMEM135	HGNC:26167	0	 0.100
TMEM136	HGNC:28280	0	 0.089
TMEM138	HGNC:26944	0	 0.086
TMEM139	HGNC:22058	0	 0.090
TMEM140	HGNC:21870	0	 0.106
TMEM141	HGNC:28211	0	 0.095
TMEM143	HGNC:25603	0	 0.099
TMEM144	HGNC:25633	0	 0.094
TMEM145	HGNC:26912	0	 0.088
TMEM147	HGNC:30414	0	 0.098
TMEM14A	HGNC:21076	0	 0.097
TMEM14B	HGNC:21384	0	 0.092
TMEM14C	HGNC:20952	0	 0.091
TMEM14E	HGNC:34386	0	 0.082
TMEM150A	HGNC:24677	0	 0.098
TMEM150B	HGNC:34415	0	 0.085
TMEM150C	HGNC:37263	0	 0.091
TMEM151A	HGNC:28497	0	 0.092
TMEM151B	HGNC:21315	0	 0.091
TMEM154	HGNC:26489	0	 0.098
TMEM155	HGNC:26418	0	 0.088
TMEM156	HGNC:26260	0	 0.100
TMEM158	HGNC:30293	0	 0.108
TMEM159	HGNC:30136	0	 0.099
TMEM160	HGNC:26042	0	 0.095
TMEM161A	HGNC:26020	0	 0.096
TMEM161B	HGNC:28483	0	 0.090
TMEM163	HGNC:25380	0	 0.096
TMEM164	HGNC:26217	0	 0.098
TMEM165	HGNC:30760	0	 0.104
TMEM167A	HGNC:28330	0	 0.093
TMEM167B	HGNC:30187	0	 0.091
TMEM168	HGNC:25826	0	 0.098
TMEM169	HGNC:25130	0	 0.088
TMEM17	HGNC:26623	1	 0.264
TMEM170A	HGNC:29577	0	 0.089
TMEM170B	HGNC:34244	0	 0.090
TMEM171	HGNC:27031	0	 0.095
TMEM173	HGNC:27962	0	 0.103
TMEM174	HGNC:28187	0	 0.086
TMEM175	HGNC:28709	0	 0.091
TMEM176A	HGNC:24930	0	 0.107
TMEM176B	HGNC:29596	0	 0.111
TMEM177	HGNC:28143	0	 0.090
TMEM178A	HGNC:28517	0	 0.096
TMEM178B	HGNC:44112	0	 0.085
TMEM179	HGNC:20137	0	 0.088
TMEM179B	HGNC:33744	0	 0.089
TMEM18	HGNC:25257	1	 0.171
TMEM180	HGNC:26196	0	 0.096
TMEM181	HGNC:20958	0	 0.089
TMEM182	HGNC:26391	0	 0.088
TMEM183A	HGNC:20173	0	 0.095
TMEM183B	HGNC:33205	0	 0.083
TMEM184A	HGNC:28797	0	 0.091
TMEM184B	HGNC:1310	0	 0.106
TMEM184C	HGNC:25587	0	 0.095
TMEM185A	HGNC:17125	0	 0.092
TMEM185B	HGNC:18896	0	 0.092
TMEM186	HGNC:24530	0	 0.092
TMEM187	HGNC:13705	0	 0.092
TMEM189	HGNC:16735	0	 0.093
TMEM19	HGNC:25605	0	 0.091
TMEM190	HGNC:29632	0	 0.086
TMEM191B	HGNC:33600	0	 0.085
TMEM192	HGNC:26775	0	 0.091
TMEM194A	HGNC:29001	0	 0.103
TMEM194B	HGNC:33700	0	 0.085
TMEM196	HGNC:22431	0	 0.093
TMEM198	HGNC:33704	0	 0.084
TMEM199	HGNC:18085	0	 0.091
TMEM2	HGNC:11869	0	 0.111
TMEM200A	HGNC:21075	0	 0.094
TMEM200B	HGNC:33785	0	 0.087
TMEM200C	HGNC:37208	0	 0.087
TMEM201	HGNC:33719	0	 0.089
TMEM202	HGNC:33733	0	 0.086
TMEM203	HGNC:28217	0	 0.090
TMEM204	HGNC:14158	0	 0.100
TMEM205	HGNC:29631	0	 0.091
TMEM206	HGNC:25593	0	 0.096
TMEM207	HGNC:33705	0	 0.089
TMEM208	HGNC:25015	0	 0.095
TMEM209	HGNC:21898	0	 0.097
TMEM210	HGNC:34059	0	 0.082
TMEM211	HGNC:33725	0	 0.083
TMEM212	HGNC:34295	0	 0.087
TMEM213	HGNC:27220	0	 0.087
TMEM214	HGNC:25983	0	 0.100
TMEM215	HGNC:33816	0	 0.085
TMEM216	HGNC:25018	0	 0.089
TMEM217	HGNC:21238	0	 0.089
TMEM218	HGNC:27344	0	 0.087
TMEM219	HGNC:25201	0	 0.090
TMEM220	HGNC:33757	0	 0.085
TMEM221	HGNC:21943	0	 0.082
TMEM222	HGNC:25363	0	 0.097
TMEM223	HGNC:28464	0	 0.096
TMEM225	HGNC:32390	0	 0.084
TMEM229A	HGNC:37279	0	 0.085
TMEM229B	HGNC:20130	0	 0.099
TMEM230	HGNC:15876	0	 0.098
TMEM231	HGNC:37234	0	 0.090
TMEM232	HGNC:37270	0	 0.654
TMEM233	HGNC:37219	0	 0.083
TMEM234	HGNC:28837	0	 0.088
TMEM235	HGNC:27563	0	 0.083
TMEM236	HGNC:23473	0	 0.084
TMEM237	HGNC:14432	0	 0.091
TMEM238	HGNC:40042	0	 0.084
TMEM239	HGNC:40044	0	 0.085
TMEM240	HGNC:25186	0	 0.082
TMEM241	HGNC:31723	0	 0.096
TMEM242	HGNC:17206	0	 0.092
TMEM243	HGNC:21707	0	 0.111
TMEM244	HGNC:21571	0	 0.083
TMEM245	HGNC:1363	0	 0.099
TMEM246	HGNC:28180	0	 0.125
TMEM247	HGNC:42967	0	 0.084
TMEM248	HGNC:25476	0	 0.105
TMEM249	HGNC:44155	0	 0.082
TMEM25	HGNC:25890	0	 0.092
TMEM251	HGNC:20218	0	 0.095
TMEM252	HGNC:28537	0	 0.087
TMEM253	HGNC:32545	0	 0.085
TMEM254	HGNC:25804	0	 0.090
TMEM255A	HGNC:26086	0	 0.107
TMEM255B	HGNC:28297	0	 0.085
TMEM256	HGNC:28618	0	 0.092
TMEM257	HGNC:2562	0	 0.092
TMEM258	HGNC:1164	0	 0.098
TMEM259	HGNC:17039	0	 0.099
TMEM26	HGNC:28550	0	 0.090
TMEM260	HGNC:20185	0	 0.091
TMEM261	HGNC:30536	0	 0.091
TMEM262	HGNC:49389	0	 0.082
TMEM27	HGNC:29437	0	 0.098
TMEM30A	HGNC:16667	0	 0.107
TMEM30B	HGNC:27254	0	 0.097
TMEM31	HGNC:28601	0	 0.085
TMEM33	HGNC:25541	0	 0.099
TMEM35	HGNC:25864	0	 0.101
TMEM37	HGNC:18216	0	 0.099
TMEM38A	HGNC:28462	0	 0.090
TMEM38B	HGNC:25535	0	 0.098
TMEM39A	HGNC:25600	0	 0.099
TMEM39B	HGNC:25510	0	 0.091
TMEM40	HGNC:25620	0	 0.098
TMEM41A	HGNC:30544	0	 0.091
TMEM41B	HGNC:28948	0	 0.098
TMEM42	HGNC:28444	0	 0.088
TMEM43	HGNC:28472	0	 0.104
TMEM44	HGNC:25120	0	 0.086
TMEM45A	HGNC:25480	0	 0.106
TMEM45B	HGNC:25194	0	 0.097
TMEM47	HGNC:18515	0	 0.110
TMEM5	HGNC:13530	0	 0.102
TMEM50A	HGNC:30590	0	 0.102
TMEM50B	HGNC:1280	0	 0.110
TMEM51	HGNC:25488	0	 0.099
TMEM52	HGNC:27916	0	 0.086
TMEM52B	HGNC:26438	0	 0.088
TMEM53	HGNC:26186	0	 0.095
TMEM54	HGNC:24143	0	 0.094
TMEM55A	HGNC:25452	0	 0.099
TMEM55B	HGNC:19299	0	 0.092
TMEM56	HGNC:26477	0	 0.092
TMEM57	HGNC:25572	0	 0.097
TMEM59	HGNC:1239	0	 0.107
TMEM59L	HGNC:13237	0	 0.099
TMEM60	HGNC:21754	0	 0.087
TMEM61	HGNC:27296	0	 0.085
TMEM62	HGNC:26269	0	 0.105
TMEM63A	HGNC:29118	0	 0.100
TMEM63B	HGNC:17735	0	 0.097
TMEM63C	HGNC:23787	0	 0.087
TMEM64	HGNC:25441	0	 0.100
TMEM65	HGNC:25203	0	 0.097
TMEM66	HGNC:28789	0	 0.113
TMEM67	HGNC:28396	0	 0.093
TMEM68	HGNC:26510	0	 0.095
TMEM69	HGNC:28035	0	 0.090
TMEM70	HGNC:26050	0	 0.101
TMEM71	HGNC:26572	0	 0.104
TMEM72	HGNC:31658	0	 0.086
TMEM74	HGNC:26409	0	 0.085
TMEM74B	HGNC:15893	0	 0.091
TMEM78	HGNC:32307	0	 0.082
TMEM79	HGNC:28196	0	 0.093
TMEM80	HGNC:27453	0	 0.096
TMEM81	HGNC:32349	0	 0.089
TMEM82	HGNC:32350	0	 0.085
TMEM86A	HGNC:26890	0	 0.094
TMEM86B	HGNC:28448	0	 0.089
TMEM87A	HGNC:24522	0	 0.105
TMEM87B	HGNC:25913	0	 0.090
TMEM88	HGNC:32371	0	 0.101
TMEM88B	HGNC:37099	0	 0.084
TMEM89	HGNC:32372	0	 0.084
TMEM8A	HGNC:17205	0	 0.096
TMEM8B	HGNC:21427	0	 0.100
TMEM8C	HGNC:33778	0	 0.085
TMEM9	HGNC:18823	0	 0.091
TMEM91	HGNC:32393	0	 0.086
TMEM92	HGNC:26579	0	 0.088
TMEM95	HGNC:27898	0	 0.086
TMEM97	HGNC:28106	0	 0.116
TMEM98	HGNC:24529	0	 0.096
TMEM99	HGNC:28305	0	 0.087
TMEM9B	HGNC:1168	0	 0.109
TMF1	HGNC:11870	0	 0.104
TMIE	HGNC:30800	0	 0.095
TMIGD1	HGNC:32431	0	 0.093
TMIGD2	HGNC:28324	0	 0.085
TMLHE	HGNC:18308	0	 0.097
TMOD1	HGNC:11871	0	 0.103
TMOD2	HGNC:11872	0	 0.101
TMOD3	HGNC:11873	0	 0.110
TMOD4	HGNC:11874	0	 0.095
TMPO	HGNC:11875	0	 0.115
TMPPE	HGNC:33865	0	 0.084
TMPRSS11A	HGNC:27954	0	 0.088
TMPRSS11B	HGNC:25398	0	 0.085
TMPRSS11BNL	HGNC:37262	0	 0.082
TMPRSS11D	HGNC:24059	0	 0.099
TMPRSS11E	HGNC:24465	0	 0.095
TMPRSS11F	HGNC:29994	0	 0.085
TMPRSS12	HGNC:28779	0	 0.085
TMPRSS13	HGNC:29808	0	 0.087
TMPRSS15	HGNC:9490	0	 0.098
TMPRSS2	HGNC:11876	0	 0.108
TMPRSS3	HGNC:11877	0	 0.106
TMPRSS4	HGNC:11878	0	 0.097
TMPRSS5	HGNC:14908	0	 0.089
TMPRSS6	HGNC:16517	0	 0.105
TMPRSS7	HGNC:30846	0	 0.084
TMPRSS9	HGNC:30079	0	 0.082
TMSB10	HGNC:11879	0	 0.110
TMSB15A	HGNC:30744	0	 0.099
TMSB15B	HGNC:28612	0	 0.090
TMSB4X	HGNC:11881	0	 0.111
TMSB4Y	HGNC:11882	0	 0.105
TMTC1	HGNC:24099	0	 0.095
TMTC2	HGNC:25440	0	 0.103
TMTC3	HGNC:26899	0	 0.091
TMTC4	HGNC:25904	0	 0.094
TMUB1	HGNC:21709	0	 0.094
TMUB2	HGNC:28459	0	 0.100
TMX1	HGNC:15487	0	 0.120
TMX2	HGNC:30739	0	 0.094
TMX3	HGNC:24718	0	 0.093
TMX4	HGNC:25237	0	 0.106
TNC	HGNC:5318	0	 0.130
TNF	HGNC:11892	0	 0.398
TNFAIP1	HGNC:11894	0	 0.109
TNFAIP2	HGNC:11895	1	 0.559
TNFAIP3	HGNC:11896	4	 7.097
TNFAIP6	HGNC:11898	0	 0.137
TNFAIP8	HGNC:17260	0	 0.141
TNFAIP8L1	HGNC:28279	0	 0.097
TNFAIP8L2	HGNC:26277	0	 0.094
TNFAIP8L3	HGNC:20620	0	 0.089
TNFRSF10A	HGNC:11904	1	 0.215
TNFRSF10B	HGNC:11905	0	 0.210
TNFRSF10C	HGNC:11906	0	 0.119
TNFRSF10D	HGNC:11907	0	 0.130
TNFRSF11A	HGNC:11908	0	 0.292
TNFRSF11B	HGNC:11909	0	 0.304
TNFRSF12A	HGNC:18152	0	 0.133
TNFRSF13B	HGNC:18153	0	 0.136
TNFRSF13C	HGNC:17755	0	 0.113
TNFRSF14	HGNC:11912	0	 0.143
TNFRSF17	HGNC:11913	0	 0.139
TNFRSF18	HGNC:11914	0	 0.141
TNFRSF19	HGNC:11915	0	 0.117
TNFRSF1A	HGNC:11916	2	 1.348
TNFRSF1B	HGNC:11917	0	 0.199
TNFRSF21	HGNC:13469	0	 0.143
TNFRSF25	HGNC:11910	0	 0.168
TNFRSF4	HGNC:11918	0	 0.164
TNFRSF6B	HGNC:11921	0	 0.120
TNFRSF8	HGNC:11923	0	 0.136
TNFRSF9	HGNC:11924	0	 0.173
TNFSF10	HGNC:11925	0	 0.255
TNFSF11	HGNC:11926	1	 0.501
TNFSF12	HGNC:11927	0	 0.129
TNFSF13	HGNC:11928	0	 1.272
TNFSF13B	HGNC:11929	0	 0.125
TNFSF14	HGNC:11930	1	 0.502
TNFSF15	HGNC:11931	2	 1.987
TNFSF18	HGNC:11932	1	 0.345
TNFSF4	HGNC:11934	1	 0.443
TNFSF8	HGNC:11938	0	 0.122
TNFSF9	HGNC:11939	0	 0.133
TNIK	HGNC:30765	0	 0.113
TNIP1	HGNC:16903	2	 3.109
TNIP2	HGNC:19118	0	 0.129
TNIP3	HGNC:19315	0	 0.113
TNK1	HGNC:11940	0	 0.104
TNK2	HGNC:19297	0	 0.117
TNKS	HGNC:11941	0	 0.107
TNKS1BP1	HGNC:19081	0	 0.100
TNKS2	HGNC:15677	0	 0.109
TNMD	HGNC:17757	0	 0.092
TNN	HGNC:22942	0	 0.094
TNNC1	HGNC:11943	0	 0.116
TNNC2	HGNC:11944	0	 0.114
TNNI1	HGNC:11945	0	 0.106
TNNI2	HGNC:11946	0	 0.112
TNNI3	HGNC:11947	0	 0.112
TNNI3K	HGNC:19661	0	 0.092
TNNT1	HGNC:11948	0	 0.116
TNNT2	HGNC:11949	0	 0.118
TNNT3	HGNC:11950	0	 0.104
TNP1	HGNC:11951	0	 0.109
TNP2	HGNC:11952	0	 0.094
TNPO1	HGNC:6401	0	 0.121
TNPO2	HGNC:19998	0	 0.110
TNPO3	HGNC:17103	0	 0.106
TNR	HGNC:11953	0	 0.106
TNRC18	HGNC:11962	0	 0.092
TNRC6A	HGNC:11969	0	 0.114
TNRC6B	HGNC:29190	0	 0.287
TNRC6C	HGNC:29318	0	 0.094
TNS1	HGNC:11973	0	 0.111
TNS3	HGNC:21616	0	 0.117
TNS4	HGNC:24352	0	 0.096
TNXB	HGNC:11976	1	 0.391
TOB1	HGNC:11979	0	 0.174
TOB2	HGNC:11980	1	 0.484
TOE1	HGNC:15954	0	 0.097
TOLLIP	HGNC:16476	0	 0.123
TOM1	HGNC:11982	0	 0.109
TOM1L1	HGNC:11983	0	 0.107
TOM1L2	HGNC:11984	0	 0.095
TOMM20	HGNC:20947	0	 0.113
TOMM20L	HGNC:33752	0	 0.086
TOMM22	HGNC:18002	0	 0.119
TOMM34	HGNC:15746	0	 0.110
TOMM40	HGNC:18001	1	 0.294
TOMM40L	HGNC:25756	0	 0.094
TOMM5	HGNC:31369	0	 0.089
TOMM6	HGNC:34528	0	 0.084
TOMM7	HGNC:21648	0	 0.101
TOMM70A	HGNC:11985	0	 0.107
TONSL	HGNC:7801	0	 0.100
TOP1	HGNC:11986	0	 0.135
TOP1MT	HGNC:29787	0	 0.094
TOP2A	HGNC:11989	0	 0.145
TOP2B	HGNC:11990	0	 0.113
TOP3A	HGNC:11992	0	 0.099
TOP3B	HGNC:11993	0	 0.100
TOPAZ1	HGNC:24746	0	 0.084
TOPBP1	HGNC:17008	0	 0.114
TOPORS	HGNC:21653	0	 0.107
TOR1A	HGNC:3098	0	 0.102
TOR1AIP1	HGNC:29456	0	 0.107
TOR1AIP2	HGNC:24055	0	 0.107
TOR1B	HGNC:11995	0	 0.108
TOR2A	HGNC:11996	0	 0.094
TOR3A	HGNC:11997	0	 0.108
TOR4A	HGNC:25981	0	 0.104
TOX	HGNC:18988	1	 0.195
TOX2	HGNC:16095	0	 0.100
TOX3	HGNC:11972	1	 0.528
TOX4	HGNC:20161	0	 0.101
TP53	HGNC:11998	0	 0.317
TP53AIP1	HGNC:29984	0	 0.106
TP53BP1	HGNC:11999	0	 0.112
TP53BP2	HGNC:12000	0	 0.124
TP53I11	HGNC:16842	0	 0.106
TP53I13	HGNC:25102	0	 0.099
TP53I3	HGNC:19373	0	 0.102
TP53INP1	HGNC:18022	1	 0.226
TP53INP2	HGNC:16104	0	 0.111
TP53RK	HGNC:16197	0	 0.096
TP53TG3	HGNC:30759	0	 0.083
TP53TG3B	HGNC:37202	0	 0.082
TP53TG3C	HGNC:42962	0	 0.082
TP53TG3D	HGNC:44657	0	 0.082
TP53TG5	HGNC:15856	0	 0.090
TP63	HGNC:15979	1	 0.618
TP73	HGNC:12003	0	 0.128
TPBG	HGNC:12004	0	 0.117
TPBGL	HGNC:44159	0	 0.083
TPCN1	HGNC:18182	0	 0.103
TPCN2	HGNC:20820	0	 0.092
TPD52	HGNC:12005	0	 0.141
TPD52L1	HGNC:12006	0	 0.122
TPD52L2	HGNC:12007	0	 0.103
TPD52L3	HGNC:23382	0	 0.088
TPGS1	HGNC:25058	0	 0.087
TPGS2	HGNC:24561	0	 0.098
TPH1	HGNC:12008	0	 0.095
TPH2	HGNC:20692	0	 0.090
TPI1	HGNC:12009	0	 0.116
TPK1	HGNC:17358	0	 0.098
TPM1	HGNC:12010	0	 0.137
TPM2	HGNC:12011	0	 0.132
TPM3	HGNC:12012	0	 0.121
TPM4	HGNC:12013	0	 0.118
TPMT	HGNC:12014	0	 0.106
TPO	HGNC:12015	0	 0.118
TPP1	HGNC:2073	0	 0.129
TPP2	HGNC:12016	0	 0.118
TPPP	HGNC:24164	0	 0.107
TPPP2	HGNC:19293	0	 0.083
TPPP3	HGNC:24162	0	 0.101
TPR	HGNC:12017	0	 0.138
TPRA1	HGNC:30413	0	 0.098
TPRG1	HGNC:24759	0	 0.091
TPRG1L	HGNC:27007	0	 0.095
TPRKB	HGNC:24259	0	 0.098
TPRN	HGNC:26894	0	 0.089
TPRX1	HGNC:32174	0	 0.082
TPSAB1	HGNC:12019	0	 0.105
TPSB2	HGNC:14120	0	 0.093
TPSD1	HGNC:14118	0	 0.088
TPSG1	HGNC:14134	0	 0.090
TPST1	HGNC:12020	0	 0.119
TPST2	HGNC:12021	0	 0.111
TPT1	HGNC:12022	0	 0.123
TPTE	HGNC:12023	0	 0.102
TPTE2	HGNC:17299	0	 0.088
TPX2	HGNC:1249	0	 0.112
TRA	HGNC:12027	0	 0.472
TRA2A	HGNC:16645	0	 0.114
TRA2B	HGNC:10781	0	 0.117
TRABD	HGNC:28805	0	 0.098
TRABD2A	HGNC:27013	0	 0.091
TRABD2B	HGNC:44200	0	 0.085
TRADD	HGNC:12030	0	 0.196
TRAF1	HGNC:12031	1	 0.716
TRAF2	HGNC:12032	0	 0.236
TRAF3	HGNC:12033	0	 0.190
TRAF3IP1	HGNC:17861	0	 0.094
TRAF3IP2	HGNC:1343	1	 0.452
TRAF3IP3	HGNC:30766	0	 0.113
TRAF4	HGNC:12034	0	 0.137
TRAF5	HGNC:12035	0	 0.150
TRAF6	HGNC:12036	0	 0.287
TRAF7	HGNC:20456	0	 0.111
TRAFD1	HGNC:24808	0	 0.108
TRAIP	HGNC:30764	0	 0.108
TRAK1	HGNC:29947	0	 0.119
TRAK2	HGNC:13206	0	 0.112
TRAM1	HGNC:20568	0	 0.120
TRAM1L1	HGNC:28371	0	 0.088
TRAM2	HGNC:16855	0	 0.107
TRANK1	HGNC:29011	1	 0.198
TRAP1	HGNC:16264	0	 0.108
TRAPPC1	HGNC:19894	0	 0.094
TRAPPC10	HGNC:11868	0	 0.105
TRAPPC11	HGNC:25751	0	 0.092
TRAPPC12	HGNC:24284	0	 0.098
TRAPPC13	HGNC:25828	0	 0.097
TRAPPC2	HGNC:23068	0	 0.112
TRAPPC2L	HGNC:30887	0	 0.095
TRAPPC3	HGNC:19942	0	 0.105
TRAPPC3L	HGNC:21090	0	 0.084
TRAPPC4	HGNC:19943	0	 0.100
TRAPPC5	HGNC:23067	0	 0.092
TRAPPC6A	HGNC:23069	0	 0.104
TRAPPC6B	HGNC:23066	0	 0.092
TRAPPC8	HGNC:29169	0	 0.101
TRAPPC9	HGNC:30832	0	 0.090
TRAT1	HGNC:30698	0	 0.151
TRB	HGNC:12155	0	 0.097
TRD	HGNC:12252	0	 0.095
TRDMT1	HGNC:2977	0	 0.097
TRDN	HGNC:12261	0	 0.097
TREH	HGNC:12266	0	 0.100
TREM1	HGNC:17760	0	 0.122
TREM2	HGNC:17761	0	 0.109
TREML1	HGNC:20434	0	 0.092
TREML2	HGNC:21092	0	 0.098
TREML4	HGNC:30807	0	 0.087
TRERF1	HGNC:18273	0	 0.112
TREX1	HGNC:12269	0	 0.109
TREX2	HGNC:12270	0	 0.095
TRG	HGNC:12271	0	 0.088
TRH	HGNC:12298	0	 0.106
TRHDE	HGNC:30748	0	 0.105
TRHR	HGNC:12299	0	 0.106
TRIAP1	HGNC:26937	0	 0.112
TRIB1	HGNC:16891	0	 0.150
TRIB2	HGNC:30809	0	 0.151
TRIB3	HGNC:16228	0	 0.139
TRIL	HGNC:22200	0	 0.097
TRIM10	HGNC:10072	0	 0.097
TRIM11	HGNC:16281	0	 0.099
TRIM13	HGNC:9976	0	 0.115
TRIM14	HGNC:16283	0	 0.115
TRIM15	HGNC:16284	0	 0.107
TRIM16	HGNC:17241	0	 0.106
TRIM16L	HGNC:32670	0	 0.088
TRIM17	HGNC:13430	0	 0.091
TRIM2	HGNC:15974	0	 0.125
TRIM21	HGNC:11312	0	 0.136
TRIM22	HGNC:16379	0	 0.148
