doid_id	doid_name	bto_id	bto_name	r_scaled
DOID:11119	Gilles de la Tourette syndrome	BTO:0000755	Leydig cell	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000443	adipocyte	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000045	adrenal cortex	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000047	adrenal gland	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001042	amygdala	28.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000089	blood	31.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000141	bone marrow	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000142	brain	33.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0002320	cardiac muscle fiber	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001539	cardiac myocyte	28.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000211	caudate nucleus	41.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000232	cerebellum	32.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000269	colon	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000289	cytotoxic T-lymphocyte	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0002042	dendritic cell	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001176	endothelial cell	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0004911	erythroid progenitor cell	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000562	heart	22.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0002417	helper T-lymphocyte	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000725	hematopoietic stem cell	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001073	hypophysis	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000614	hypothalamus	26.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000671	kidney	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000759	liver	13.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000763	lung	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000784	lymph node	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000041	medulla oblongata	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000876	monocyte	22.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0004730	myeloid progenitor cell	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000914	natural killer cell	29.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000293	occipital lobe	36.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000961	olfactory bulb	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000975	ovary	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000988	pancreas	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000991	pancreatic islet	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001067	pineal gland	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001078	placenta	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001101	pons	29.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001129	prostate gland	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001175	retina	20.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001203	salivary gland	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001235	seminiferous tubule	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001103	skeletal muscle	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001253	skin	17.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000651	small intestine	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001260	smooth muscle	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000958	spermatogonium	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001279	spinal cord	26.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001264	spinal ganglion	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001325	superior cervical ganglion	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001355	temporal lobe	28.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001363	testis	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001365	thalamus	39.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001374	thymus	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001379	thyroid gland	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001385	tongue	28.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001387	tonsil	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001388	trachea	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001231	trigeminal ganglion	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0001424	uterus	0.0
DOID:11119	Gilles de la Tourette syndrome	BTO:0000084	vermiform appendix	0.0
DOID:12361	Graves' disease	BTO:0000776	B-lymphocyte	35.0
DOID:12361	Graves' disease	BTO:0000755	Leydig cell	28.0
DOID:12361	Graves' disease	BTO:0000443	adipocyte	32.0
DOID:12361	Graves' disease	BTO:0000045	adrenal cortex	31.0
DOID:12361	Graves' disease	BTO:0000047	adrenal gland	29.0
DOID:12361	Graves' disease	BTO:0001042	amygdala	0.0
DOID:12361	Graves' disease	BTO:0000089	blood	37.0
DOID:12361	Graves' disease	BTO:0000141	bone marrow	26.0
DOID:12361	Graves' disease	BTO:0000142	brain	22.0
DOID:12361	Graves' disease	BTO:0002320	cardiac muscle fiber	26.0
DOID:12361	Graves' disease	BTO:0001539	cardiac myocyte	0.0
DOID:12361	Graves' disease	BTO:0000211	caudate nucleus	0.0
DOID:12361	Graves' disease	BTO:0000232	cerebellum	18.0
DOID:12361	Graves' disease	BTO:0000269	colon	20.0
DOID:12361	Graves' disease	BTO:0000289	cytotoxic T-lymphocyte	38.0
DOID:12361	Graves' disease	BTO:0002042	dendritic cell	31.0
DOID:12361	Graves' disease	BTO:0001176	endothelial cell	26.0
DOID:12361	Graves' disease	BTO:0004911	erythroid progenitor cell	0.0
DOID:12361	Graves' disease	BTO:0000562	heart	25.0
DOID:12361	Graves' disease	BTO:0002417	helper T-lymphocyte	37.0
DOID:12361	Graves' disease	BTO:0000725	hematopoietic stem cell	22.0
DOID:12361	Graves' disease	BTO:0001073	hypophysis	29.0
DOID:12361	Graves' disease	BTO:0000614	hypothalamus	24.0
DOID:12361	Graves' disease	BTO:0000671	kidney	22.0
DOID:12361	Graves' disease	BTO:0000759	liver	23.0
DOID:12361	Graves' disease	BTO:0000763	lung	21.0
DOID:12361	Graves' disease	BTO:0000784	lymph node	29.0
DOID:12361	Graves' disease	BTO:0000041	medulla oblongata	0.0
DOID:12361	Graves' disease	BTO:0000876	monocyte	30.0
DOID:12361	Graves' disease	BTO:0004730	myeloid progenitor cell	0.0
DOID:12361	Graves' disease	BTO:0000914	natural killer cell	31.0
DOID:12361	Graves' disease	BTO:0000293	occipital lobe	0.0
DOID:12361	Graves' disease	BTO:0000961	olfactory bulb	0.0
DOID:12361	Graves' disease	BTO:0000975	ovary	30.0
DOID:12361	Graves' disease	BTO:0000988	pancreas	24.0
DOID:12361	Graves' disease	BTO:0000991	pancreatic islet	36.0
DOID:12361	Graves' disease	BTO:0001067	pineal gland	23.0
DOID:12361	Graves' disease	BTO:0001078	placenta	30.0
DOID:12361	Graves' disease	BTO:0001101	pons	0.0
DOID:12361	Graves' disease	BTO:0001129	prostate gland	17.0
DOID:12361	Graves' disease	BTO:0001175	retina	22.0
DOID:12361	Graves' disease	BTO:0001203	salivary gland	27.0
DOID:12361	Graves' disease	BTO:0001235	seminiferous tubule	0.0
DOID:12361	Graves' disease	BTO:0001103	skeletal muscle	28.0
DOID:12361	Graves' disease	BTO:0001253	skin	27.0
DOID:12361	Graves' disease	BTO:0000651	small intestine	19.0
DOID:12361	Graves' disease	BTO:0001260	smooth muscle	22.0
DOID:12361	Graves' disease	BTO:0000958	spermatogonium	0.0
DOID:12361	Graves' disease	BTO:0001279	spinal cord	14.0
DOID:12361	Graves' disease	BTO:0001264	spinal ganglion	0.0
DOID:12361	Graves' disease	BTO:0001325	superior cervical ganglion	0.0
DOID:12361	Graves' disease	BTO:0001355	temporal lobe	18.0
DOID:12361	Graves' disease	BTO:0001363	testis	20.0
DOID:12361	Graves' disease	BTO:0001365	thalamus	20.0
DOID:12361	Graves' disease	BTO:0001374	thymus	32.0
DOID:12361	Graves' disease	BTO:0001379	thyroid gland	47.0
DOID:12361	Graves' disease	BTO:0001385	tongue	17.0
DOID:12361	Graves' disease	BTO:0001387	tonsil	27.0
DOID:12361	Graves' disease	BTO:0001388	trachea	26.0
DOID:12361	Graves' disease	BTO:0001231	trigeminal ganglion	0.0
DOID:12361	Graves' disease	BTO:0001424	uterus	20.0
DOID:12361	Graves' disease	BTO:0000084	vermiform appendix	22.0
DOID:10487	Hirschsprung's disease	BTO:0000776	B-lymphocyte	23.0
DOID:10487	Hirschsprung's disease	BTO:0000755	Leydig cell	38.0
DOID:10487	Hirschsprung's disease	BTO:0000443	adipocyte	0.0
DOID:10487	Hirschsprung's disease	BTO:0000045	adrenal cortex	0.0
DOID:10487	Hirschsprung's disease	BTO:0000047	adrenal gland	25.0
DOID:10487	Hirschsprung's disease	BTO:0001042	amygdala	0.0
DOID:10487	Hirschsprung's disease	BTO:0000089	blood	28.0
DOID:10487	Hirschsprung's disease	BTO:0000141	bone marrow	16.0
DOID:10487	Hirschsprung's disease	BTO:0000142	brain	22.0
DOID:10487	Hirschsprung's disease	BTO:0002320	cardiac muscle fiber	0.0
DOID:10487	Hirschsprung's disease	BTO:0001539	cardiac myocyte	0.0
DOID:10487	Hirschsprung's disease	BTO:0000211	caudate nucleus	22.0
DOID:10487	Hirschsprung's disease	BTO:0000232	cerebellum	23.0
DOID:10487	Hirschsprung's disease	BTO:0000269	colon	42.0
DOID:10487	Hirschsprung's disease	BTO:0000289	cytotoxic T-lymphocyte	0.0
DOID:10487	Hirschsprung's disease	BTO:0002042	dendritic cell	0.0
DOID:10487	Hirschsprung's disease	BTO:0001176	endothelial cell	17.0
DOID:10487	Hirschsprung's disease	BTO:0004911	erythroid progenitor cell	0.0
DOID:10487	Hirschsprung's disease	BTO:0000562	heart	24.0
DOID:10487	Hirschsprung's disease	BTO:0002417	helper T-lymphocyte	27.0
DOID:10487	Hirschsprung's disease	BTO:0000725	hematopoietic stem cell	0.0
DOID:10487	Hirschsprung's disease	BTO:0001073	hypophysis	0.0
DOID:10487	Hirschsprung's disease	BTO:0000614	hypothalamus	18.0
DOID:10487	Hirschsprung's disease	BTO:0000671	kidney	26.0
DOID:10487	Hirschsprung's disease	BTO:0000759	liver	21.0
DOID:10487	Hirschsprung's disease	BTO:0000763	lung	21.0
DOID:10487	Hirschsprung's disease	BTO:0000784	lymph node	17.0
DOID:10487	Hirschsprung's disease	BTO:0000041	medulla oblongata	0.0
DOID:10487	Hirschsprung's disease	BTO:0000876	monocyte	16.0
DOID:10487	Hirschsprung's disease	BTO:0004730	myeloid progenitor cell	0.0
DOID:10487	Hirschsprung's disease	BTO:0000914	natural killer cell	23.0
DOID:10487	Hirschsprung's disease	BTO:0000293	occipital lobe	0.0
DOID:10487	Hirschsprung's disease	BTO:0000961	olfactory bulb	0.0
DOID:10487	Hirschsprung's disease	BTO:0000975	ovary	19.0
DOID:10487	Hirschsprung's disease	BTO:0000988	pancreas	26.0
DOID:10487	Hirschsprung's disease	BTO:0000991	pancreatic islet	0.0
DOID:10487	Hirschsprung's disease	BTO:0001067	pineal gland	0.0
DOID:10487	Hirschsprung's disease	BTO:0001078	placenta	23.0
DOID:10487	Hirschsprung's disease	BTO:0001101	pons	0.0
DOID:10487	Hirschsprung's disease	BTO:0001129	prostate gland	18.0
DOID:10487	Hirschsprung's disease	BTO:0001175	retina	17.0
DOID:10487	Hirschsprung's disease	BTO:0001203	salivary gland	0.0
DOID:10487	Hirschsprung's disease	BTO:0001235	seminiferous tubule	0.0
DOID:10487	Hirschsprung's disease	BTO:0001103	skeletal muscle	0.0
DOID:10487	Hirschsprung's disease	BTO:0001253	skin	26.0
DOID:10487	Hirschsprung's disease	BTO:0000651	small intestine	35.0
DOID:10487	Hirschsprung's disease	BTO:0001260	smooth muscle	35.0
DOID:10487	Hirschsprung's disease	BTO:0000958	spermatogonium	28.0
DOID:10487	Hirschsprung's disease	BTO:0001279	spinal cord	24.0
DOID:10487	Hirschsprung's disease	BTO:0001264	spinal ganglion	0.0
DOID:10487	Hirschsprung's disease	BTO:0001325	superior cervical ganglion	31.0
DOID:10487	Hirschsprung's disease	BTO:0001355	temporal lobe	22.0
DOID:10487	Hirschsprung's disease	BTO:0001363	testis	21.0
DOID:10487	Hirschsprung's disease	BTO:0001365	thalamus	0.0
DOID:10487	Hirschsprung's disease	BTO:0001374	thymus	0.0
DOID:10487	Hirschsprung's disease	BTO:0001379	thyroid gland	29.0
DOID:10487	Hirschsprung's disease	BTO:0001385	tongue	25.0
DOID:10487	Hirschsprung's disease	BTO:0001387	tonsil	0.0
DOID:10487	Hirschsprung's disease	BTO:0001388	trachea	21.0
DOID:10487	Hirschsprung's disease	BTO:0001231	trigeminal ganglion	29.0
DOID:10487	Hirschsprung's disease	BTO:0001424	uterus	21.0
DOID:10487	Hirschsprung's disease	BTO:0000084	vermiform appendix	38.0
DOID:8567	Hodgkin's lymphoma	BTO:0000776	B-lymphocyte	39.0
DOID:8567	Hodgkin's lymphoma	BTO:0000755	Leydig cell	27.0
DOID:8567	Hodgkin's lymphoma	BTO:0000443	adipocyte	22.0
DOID:8567	Hodgkin's lymphoma	BTO:0000045	adrenal cortex	22.0
DOID:8567	Hodgkin's lymphoma	BTO:0000047	adrenal gland	31.0
DOID:8567	Hodgkin's lymphoma	BTO:0001042	amygdala	12.0
DOID:8567	Hodgkin's lymphoma	BTO:0000089	blood	36.0
DOID:8567	Hodgkin's lymphoma	BTO:0000141	bone marrow	38.0
DOID:8567	Hodgkin's lymphoma	BTO:0000142	brain	27.0
DOID:8567	Hodgkin's lymphoma	BTO:0002320	cardiac muscle fiber	19.0
DOID:8567	Hodgkin's lymphoma	BTO:0001539	cardiac myocyte	18.0
DOID:8567	Hodgkin's lymphoma	BTO:0000211	caudate nucleus	20.0
DOID:8567	Hodgkin's lymphoma	BTO:0000232	cerebellum	25.0
DOID:8567	Hodgkin's lymphoma	BTO:0000269	colon	32.0
DOID:8567	Hodgkin's lymphoma	BTO:0000289	cytotoxic T-lymphocyte	35.0
DOID:8567	Hodgkin's lymphoma	BTO:0002042	dendritic cell	34.0
DOID:8567	Hodgkin's lymphoma	BTO:0001176	endothelial cell	27.0
DOID:8567	Hodgkin's lymphoma	BTO:0004911	erythroid progenitor cell	30.0
DOID:8567	Hodgkin's lymphoma	BTO:0000562	heart	23.0
DOID:8567	Hodgkin's lymphoma	BTO:0002417	helper T-lymphocyte	36.0
DOID:8567	Hodgkin's lymphoma	BTO:0000725	hematopoietic stem cell	37.0
DOID:8567	Hodgkin's lymphoma	BTO:0001073	hypophysis	26.0
DOID:8567	Hodgkin's lymphoma	BTO:0000614	hypothalamus	19.0
DOID:8567	Hodgkin's lymphoma	BTO:0000671	kidney	29.0
DOID:8567	Hodgkin's lymphoma	BTO:0000759	liver	29.0
DOID:8567	Hodgkin's lymphoma	BTO:0000763	lung	31.0
DOID:8567	Hodgkin's lymphoma	BTO:0000784	lymph node	38.0
DOID:8567	Hodgkin's lymphoma	BTO:0000041	medulla oblongata	24.0
DOID:8567	Hodgkin's lymphoma	BTO:0000876	monocyte	31.0
DOID:8567	Hodgkin's lymphoma	BTO:0004730	myeloid progenitor cell	33.0
DOID:8567	Hodgkin's lymphoma	BTO:0000914	natural killer cell	37.0
DOID:8567	Hodgkin's lymphoma	BTO:0000293	occipital lobe	20.0
DOID:8567	Hodgkin's lymphoma	BTO:0000961	olfactory bulb	13.0
DOID:8567	Hodgkin's lymphoma	BTO:0000975	ovary	31.0
DOID:8567	Hodgkin's lymphoma	BTO:0000988	pancreas	30.0
DOID:8567	Hodgkin's lymphoma	BTO:0000991	pancreatic islet	27.0
DOID:8567	Hodgkin's lymphoma	BTO:0001067	pineal gland	20.0
DOID:8567	Hodgkin's lymphoma	BTO:0001078	placenta	24.0
DOID:8567	Hodgkin's lymphoma	BTO:0001101	pons	26.0
DOID:8567	Hodgkin's lymphoma	BTO:0001129	prostate gland	31.0
DOID:8567	Hodgkin's lymphoma	BTO:0001175	retina	22.0
DOID:8567	Hodgkin's lymphoma	BTO:0001203	salivary gland	34.0
DOID:8567	Hodgkin's lymphoma	BTO:0001235	seminiferous tubule	0.0
DOID:8567	Hodgkin's lymphoma	BTO:0001103	skeletal muscle	23.0
DOID:8567	Hodgkin's lymphoma	BTO:0001253	skin	32.0
DOID:8567	Hodgkin's lymphoma	BTO:0000651	small intestine	31.0
DOID:8567	Hodgkin's lymphoma	BTO:0001260	smooth muscle	23.0
DOID:8567	Hodgkin's lymphoma	BTO:0000958	spermatogonium	24.0
DOID:8567	Hodgkin's lymphoma	BTO:0001279	spinal cord	27.0
DOID:8567	Hodgkin's lymphoma	BTO:0001264	spinal ganglion	25.0
DOID:8567	Hodgkin's lymphoma	BTO:0001325	superior cervical ganglion	0.0
DOID:8567	Hodgkin's lymphoma	BTO:0001355	temporal lobe	24.0
DOID:8567	Hodgkin's lymphoma	BTO:0001363	testis	31.0
DOID:8567	Hodgkin's lymphoma	BTO:0001365	thalamus	23.0
DOID:8567	Hodgkin's lymphoma	BTO:0001374	thymus	34.0
DOID:8567	Hodgkin's lymphoma	BTO:0001379	thyroid gland	32.0
DOID:8567	Hodgkin's lymphoma	BTO:0001385	tongue	29.0
DOID:8567	Hodgkin's lymphoma	BTO:0001387	tonsil	38.0
DOID:8567	Hodgkin's lymphoma	BTO:0001388	trachea	27.0
DOID:8567	Hodgkin's lymphoma	BTO:0001231	trigeminal ganglion	23.0
DOID:8567	Hodgkin's lymphoma	BTO:0001424	uterus	28.0
DOID:8567	Hodgkin's lymphoma	BTO:0000084	vermiform appendix	31.0
DOID:2986	IgA glomerulonephritis	BTO:0000776	B-lymphocyte	35.0
DOID:2986	IgA glomerulonephritis	BTO:0000755	Leydig cell	37.0
DOID:2986	IgA glomerulonephritis	BTO:0000443	adipocyte	0.0
DOID:2986	IgA glomerulonephritis	BTO:0000045	adrenal cortex	0.0
DOID:2986	IgA glomerulonephritis	BTO:0000047	adrenal gland	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001042	amygdala	0.0
DOID:2986	IgA glomerulonephritis	BTO:0000089	blood	34.0
DOID:2986	IgA glomerulonephritis	BTO:0000141	bone marrow	29.0
DOID:2986	IgA glomerulonephritis	BTO:0000142	brain	15.0
DOID:2986	IgA glomerulonephritis	BTO:0002320	cardiac muscle fiber	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001539	cardiac myocyte	25.0
DOID:2986	IgA glomerulonephritis	BTO:0000211	caudate nucleus	0.0
DOID:2986	IgA glomerulonephritis	BTO:0000232	cerebellum	0.0
DOID:2986	IgA glomerulonephritis	BTO:0000269	colon	17.0
DOID:2986	IgA glomerulonephritis	BTO:0000289	cytotoxic T-lymphocyte	22.0
DOID:2986	IgA glomerulonephritis	BTO:0002042	dendritic cell	28.0
DOID:2986	IgA glomerulonephritis	BTO:0001176	endothelial cell	31.0
DOID:2986	IgA glomerulonephritis	BTO:0004911	erythroid progenitor cell	0.0
DOID:2986	IgA glomerulonephritis	BTO:0000562	heart	19.0
DOID:2986	IgA glomerulonephritis	BTO:0002417	helper T-lymphocyte	37.0
DOID:2986	IgA glomerulonephritis	BTO:0000725	hematopoietic stem cell	25.0
DOID:2986	IgA glomerulonephritis	BTO:0001073	hypophysis	0.0
DOID:2986	IgA glomerulonephritis	BTO:0000614	hypothalamus	0.0
DOID:2986	IgA glomerulonephritis	BTO:0000671	kidney	38.0
DOID:2986	IgA glomerulonephritis	BTO:0000759	liver	27.0
DOID:2986	IgA glomerulonephritis	BTO:0000763	lung	22.0
DOID:2986	IgA glomerulonephritis	BTO:0000784	lymph node	22.0
DOID:2986	IgA glomerulonephritis	BTO:0000041	medulla oblongata	0.0
DOID:2986	IgA glomerulonephritis	BTO:0000876	monocyte	37.0
DOID:2986	IgA glomerulonephritis	BTO:0004730	myeloid progenitor cell	0.0
DOID:2986	IgA glomerulonephritis	BTO:0000914	natural killer cell	33.0
DOID:2986	IgA glomerulonephritis	BTO:0000293	occipital lobe	0.0
DOID:2986	IgA glomerulonephritis	BTO:0000961	olfactory bulb	0.0
DOID:2986	IgA glomerulonephritis	BTO:0000975	ovary	19.0
DOID:2986	IgA glomerulonephritis	BTO:0000988	pancreas	19.0
DOID:2986	IgA glomerulonephritis	BTO:0000991	pancreatic islet	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001067	pineal gland	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001078	placenta	24.0
DOID:2986	IgA glomerulonephritis	BTO:0001101	pons	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001129	prostate gland	19.0
DOID:2986	IgA glomerulonephritis	BTO:0001175	retina	17.0
DOID:2986	IgA glomerulonephritis	BTO:0001203	salivary gland	20.0
DOID:2986	IgA glomerulonephritis	BTO:0001235	seminiferous tubule	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001103	skeletal muscle	15.0
DOID:2986	IgA glomerulonephritis	BTO:0001253	skin	26.0
DOID:2986	IgA glomerulonephritis	BTO:0000651	small intestine	22.0
DOID:2986	IgA glomerulonephritis	BTO:0001260	smooth muscle	30.0
DOID:2986	IgA glomerulonephritis	BTO:0000958	spermatogonium	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001279	spinal cord	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001264	spinal ganglion	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001325	superior cervical ganglion	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001355	temporal lobe	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001363	testis	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001365	thalamus	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001374	thymus	18.0
DOID:2986	IgA glomerulonephritis	BTO:0001379	thyroid gland	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001385	tongue	20.0
DOID:2986	IgA glomerulonephritis	BTO:0001387	tonsil	42.0
DOID:2986	IgA glomerulonephritis	BTO:0001388	trachea	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001231	trigeminal ganglion	0.0
DOID:2986	IgA glomerulonephritis	BTO:0001424	uterus	18.0
DOID:2986	IgA glomerulonephritis	BTO:0000084	vermiform appendix	0.0
DOID:13378	Kawasaki disease	BTO:0000776	B-lymphocyte	29.0
DOID:13378	Kawasaki disease	BTO:0000755	Leydig cell	24.0
DOID:13378	Kawasaki disease	BTO:0000443	adipocyte	22.0
DOID:13378	Kawasaki disease	BTO:0000045	adrenal cortex	0.0
DOID:13378	Kawasaki disease	BTO:0000047	adrenal gland	0.0
DOID:13378	Kawasaki disease	BTO:0001042	amygdala	0.0
DOID:13378	Kawasaki disease	BTO:0000089	blood	29.0
DOID:13378	Kawasaki disease	BTO:0000141	bone marrow	24.0
DOID:13378	Kawasaki disease	BTO:0000142	brain	20.0
DOID:13378	Kawasaki disease	BTO:0002320	cardiac muscle fiber	0.0
DOID:13378	Kawasaki disease	BTO:0001539	cardiac myocyte	0.0
DOID:13378	Kawasaki disease	BTO:0000211	caudate nucleus	0.0
DOID:13378	Kawasaki disease	BTO:0000232	cerebellum	19.0
DOID:13378	Kawasaki disease	BTO:0000269	colon	18.0
DOID:13378	Kawasaki disease	BTO:0000289	cytotoxic T-lymphocyte	28.0
DOID:13378	Kawasaki disease	BTO:0002042	dendritic cell	25.0
DOID:13378	Kawasaki disease	BTO:0001176	endothelial cell	34.0
DOID:13378	Kawasaki disease	BTO:0004911	erythroid progenitor cell	0.0
DOID:13378	Kawasaki disease	BTO:0000562	heart	33.0
DOID:13378	Kawasaki disease	BTO:0002417	helper T-lymphocyte	34.0
DOID:13378	Kawasaki disease	BTO:0000725	hematopoietic stem cell	26.0
DOID:13378	Kawasaki disease	BTO:0001073	hypophysis	0.0
DOID:13378	Kawasaki disease	BTO:0000614	hypothalamus	0.0
DOID:13378	Kawasaki disease	BTO:0000671	kidney	25.0
DOID:13378	Kawasaki disease	BTO:0000759	liver	23.0
DOID:13378	Kawasaki disease	BTO:0000763	lung	22.0
DOID:13378	Kawasaki disease	BTO:0000784	lymph node	37.0
DOID:13378	Kawasaki disease	BTO:0000041	medulla oblongata	0.0
DOID:13378	Kawasaki disease	BTO:0000876	monocyte	35.0
DOID:13378	Kawasaki disease	BTO:0004730	myeloid progenitor cell	0.0
DOID:13378	Kawasaki disease	BTO:0000914	natural killer cell	31.0
DOID:13378	Kawasaki disease	BTO:0000293	occipital lobe	0.0
