disease_code	disease_name	gene_code	gene_symbol	status
DOID:10608	celiac disease	HGNC:29013	CLEC16A	HC_secondary
DOID:10608	celiac disease	HGNC:2505	CTLA4	HC_secondary
DOID:10608	celiac disease	HGNC:4944	HLA-DQB1	HC_secondary
DOID:10608	celiac disease	HGNC:5988	IL18R1	HC_secondary
DOID:10608	celiac disease	HGNC:5998	IL1RL1	HC_secondary
DOID:10608	celiac disease	HGNC:5999	IL1RL2	HC_secondary
DOID:10608	celiac disease	HGNC:6001	IL2	HC_secondary
DOID:10608	celiac disease	HGNC:6005	IL21	HC_secondary
DOID:10608	celiac disease	HGNC:6140	ITGA4	HC_secondary
DOID:10608	celiac disease	HGNC:29442	KIF21B	HC_secondary
DOID:10608	celiac disease	HGNC:6859	MAP3K7	HC_secondary
DOID:10608	celiac disease	HGNC:22954	POGLUT1	HC_secondary
DOID:10608	celiac disease	HGNC:9954	REL	HC_secondary
DOID:10608	celiac disease	HGNC:26839	RGS21	HC_secondary
DOID:10608	celiac disease	HGNC:28349	RMI2	HC_secondary
DOID:10608	celiac disease	HGNC:15678	SCHIP1	HC_secondary
DOID:10608	celiac disease	HGNC:11077	SLC9A4	HC_secondary
DOID:10608	celiac disease	HGNC:19383	SOCS1	HC_secondary
DOID:10608	celiac disease	HGNC:21569	THEMIS	HC_secondary
DOID:10608	celiac disease	HGNC:11912	TNFRSF14	HC_secondary
DOID:10608	celiac disease	HGNC:1677	CD247	LC_primary
DOID:10608	celiac disease	HGNC:24886	FRMD4B	LC_primary
DOID:10608	celiac disease	HGNC:6119	IRF4	LC_primary
DOID:10608	celiac disease	HGNC:14955	MYNN	LC_primary
DOID:10608	celiac disease	HGNC:7784	NFIA	LC_primary
DOID:10608	celiac disease	HGNC:16369	PARK7	LC_primary
DOID:10608	celiac disease	HGNC:12782	WNT3	LC_primary
DOID:10608	celiac disease	HGNC:27158	YDJC	LC_primary
DOID:10608	celiac disease	HGNC:1107	ZFP36L1	LC_primary
DOID:10608	celiac disease	HGNC:16077	DUSP22	LC_secondary
DOID:10608	celiac disease	HGNC:16286	ELMO1	LC_secondary
DOID:10608	celiac disease	HGNC:18185	ERRFI1	LC_secondary
DOID:10608	celiac disease	HGNC:11936	FASLG	LC_secondary
DOID:10608	celiac disease	HGNC:11924	TNFRSF9	LC_secondary
DOID:10608	celiac disease	HGNC:11932	TNFSF18	LC_secondary
DOID:10608	celiac disease	HGNC:11934	TNFSF4	LC_secondary
DOID:10608	celiac disease	HGNC:12488	UBE2L3	LC_secondary
DOID:6713	cerebrovascular disease	HGNC:14065	HDAC9	HC_primary
DOID:6713	cerebrovascular disease	HGNC:7825	NINJ2	HC_primary
DOID:6713	cerebrovascular disease	HGNC:9005	PITX2	HC_primary
DOID:6713	cerebrovascular disease	HGNC:777	ZFHX3	HC_primary
DOID:6713	cerebrovascular disease	HGNC:12428	TWIST1	HC_secondary
DOID:6713	cerebrovascular disease	HGNC:14540	WNK1	HC_secondary
DOID:6713	cerebrovascular disease	HGNC:404	ALDH2	LC_primary
DOID:6713	cerebrovascular disease	HGNC:30630	SPSB4	LC_primary
DOID:6713	cerebrovascular disease	HGNC:16013	ASB3	LC_secondary
DOID:6713	cerebrovascular disease	HGNC:1743	CDC5L	LC_secondary
DOID:6713	cerebrovascular disease	HGNC:11466	SUPT3H	LC_secondary
DOID:784	chronic kidney failure	HGNC:2734	DDX1	HC_primary
DOID:784	chronic kidney failure	HGNC:1180	MPPED2	HC_primary
DOID:784	chronic kidney failure	HGNC:12559	UMOD	HC_primary
DOID:784	chronic kidney failure	HGNC:24799	DCDC5	HC_secondary
DOID:784	chronic kidney failure	HGNC:7579	MYH9	LC_primary
DOID:784	chronic kidney failure	HGNC:619	APOL2	LC_secondary
DOID:784	chronic kidney failure	HGNC:14867	APOL4	LC_secondary
DOID:784	chronic kidney failure	HGNC:2215	COL8A1	LC_secondary
DOID:784	chronic kidney failure	HGNC:24627	DCBLD2	LC_secondary
DOID:784	chronic kidney failure	HGNC:4845	HCN1	LC_secondary
DOID:784	chronic kidney failure	HGNC:8769	MRPS30	LC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:25621	ACOXL	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:990	BCL2	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:1509	CASP8	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:1788	CDKN2B	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:16460	FARP2	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:11920	FAS	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:29214	GRAMD1B	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:6119	IRF4	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:6551	LEF1	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:9108	PMAIP1	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:17293	PRKD2	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:10372	RPLP1	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:17133	SP140	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:13410	TSPAN32	HC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:130	ACTA2	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:739	ASCL2	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:949	BAK1	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:994	BCL2L11	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:1500	CASP10	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:13826	DMRTA1	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:24968	EXOC2	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:17997	FKRP	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:4942	HLA-DQA1	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:4948	HLA-DRB1	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:4953	HLA-DRB5	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:9223	POU5F1B	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:20665	SCN3B	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:10943	SLC1A5	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:5401	SP110	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:15721	STRN4	HC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:21744	CPEB1	LC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:24343	CXXC1	LC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:5358	IRF8	LC_primary
DOID:1040	chronic lymphocytic leukemia	HGNC:6916	MBD1	LC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:7727	NEDD4	LC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:25777	RFX7	LC_secondary
DOID:1040	chronic lymphocytic leukemia	HGNC:28109	SKA1	LC_secondary
DOID:8552	chronic myeloid leukemia	HGNC:21177	CCDC170	LC_primary
DOID:8552	chronic myeloid leukemia	HGNC:370	AKAP12	LC_secondary
DOID:8552	chronic myeloid leukemia	HGNC:17872	C6orf211	LC_secondary
DOID:8552	chronic myeloid leukemia	HGNC:3467	ESR1	LC_secondary
DOID:8552	chronic myeloid leukemia	HGNC:32410	FAM27L	LC_secondary
DOID:8552	chronic myeloid leukemia	HGNC:21055	MTHFD1L	LC_secondary
DOID:8552	chronic myeloid leukemia	HGNC:21176	RMND1	LC_secondary
DOID:8552	chronic myeloid leukemia	HGNC:19221	WSB1	LC_secondary
DOID:8552	chronic myeloid leukemia	HGNC:20868	ZBTB2	LC_secondary
DOID:3083	chronic obstructive pulmonary disease	HGNC:19367	FAM13A	HC_primary
DOID:3083	chronic obstructive pulmonary disease	HGNC:34403	HYKK	HC_primary
DOID:3083	chronic obstructive pulmonary disease	HGNC:9782	RAB4B	HC_primary
DOID:3083	chronic obstructive pulmonary disease	HGNC:1957	CHRNA3	HC_secondary
DOID:3083	chronic obstructive pulmonary disease	HGNC:1958	CHRNA4	HC_secondary
DOID:3083	chronic obstructive pulmonary disease	HGNC:1959	CHRNA5	HC_secondary
DOID:3083	chronic obstructive pulmonary disease	HGNC:2610	CYP2A6	HC_secondary
DOID:3083	chronic obstructive pulmonary disease	HGNC:14660	EGLN2	HC_secondary
DOID:3083	chronic obstructive pulmonary disease	HGNC:6115	IREB2	HC_secondary
DOID:3083	chronic obstructive pulmonary disease	HGNC:14866	HHIP	LC_primary
DOID:3083	chronic obstructive pulmonary disease	HGNC:4702	GYPA	LC_secondary
DOID:9296	cleft lip	HGNC:29319	KIAA1598	HC_primary
DOID:9296	cleft lip	HGNC:7866	NOG	HC_primary
DOID:9296	cleft lip	HGNC:27900	C17orf67	HC_secondary
DOID:9296	cleft lip	HGNC:1544	CBLN2	HC_secondary
DOID:9296	cleft lip	HGNC:12660	VAX1	HC_secondary
DOID:9296	cleft lip	HGNC:7151	GSDMC	LC_primary
DOID:9296	cleft lip	HGNC:6121	IRF6	LC_primary
DOID:9296	cleft lip	HGNC:11270	SPRY2	LC_primary
DOID:9296	cleft lip	HGNC:19217	THADA	LC_primary
DOID:9296	cleft lip	HGNC:26766	ANKFN1	LC_secondary
DOID:9296	cleft lip	HGNC:28440	DIEXF	LC_secondary
DOID:9296	cleft lip	HGNC:3768	FMN1	LC_secondary
DOID:9296	cleft lip	HGNC:2001	GREM1	LC_secondary
DOID:9296	cleft lip	HGNC:18537	NDFIP2	LC_secondary
DOID:12995	conduct disorder	HGNC:23112	FAT3	HC_secondary
DOID:12995	conduct disorder	HGNC:7464	MTNR1B	HC_secondary
DOID:12995	conduct disorder	HGNC:3436	ERCC4	LC_primary
DOID:12995	conduct disorder	HGNC:8772	PDE10A	LC_primary
DOID:12995	conduct disorder	HGNC:16095	TOX2	LC_primary
DOID:12995	conduct disorder	HGNC:6218	KCNA1	LC_secondary
DOID:12995	conduct disorder	HGNC:6224	KCNA5	LC_secondary
DOID:12995	conduct disorder	HGNC:29943	TENM2	LC_secondary
DOID:3393	coronary artery disease	HGNC:79	ABO	HC_primary
DOID:3393	coronary artery disease	HGNC:223	ADAMTS7	HC_primary
DOID:3393	coronary artery disease	HGNC:404	ALDH2	HC_primary
DOID:3393	coronary artery disease	HGNC:20961	ANKS1A	HC_primary
DOID:3393	coronary artery disease	HGNC:814	ATP2B1	HC_primary
DOID:3393	coronary artery disease	HGNC:24131	BCAP29	HC_primary
DOID:3393	coronary artery disease	HGNC:13922	C6orf10	HC_primary
DOID:3393	coronary artery disease	HGNC:103	CNNM2	HC_primary
DOID:3393	coronary artery disease	HGNC:10672	CXCL12	HC_primary
DOID:3393	coronary artery disease	HGNC:4685	GUCY1A3	HC_primary
DOID:3393	coronary artery disease	HGNC:19710	HHIPL1	HC_primary
DOID:3393	coronary artery disease	HGNC:4933	HLA-C	HC_primary
DOID:3393	coronary artery disease	HGNC:29283	KIAA1462	HC_primary
DOID:3393	coronary artery disease	HGNC:6617	LIPA	HC_primary
DOID:3393	coronary artery disease	HGNC:6667	LPA	HC_primary
DOID:3393	coronary artery disease	HGNC:24008	MIA3	HC_primary
DOID:3393	coronary artery disease	HGNC:7227	MRAS	HC_primary
DOID:3393	coronary artery disease	HGNC:14051	MRPS6	HC_primary
DOID:3393	coronary artery disease	HGNC:21055	MTHFD1L	HC_primary
DOID:3393	coronary artery disease	HGNC:7583	MYL2	HC_primary
DOID:3393	coronary artery disease	HGNC:30620	PDGFD	HC_primary
DOID:3393	coronary artery disease	HGNC:8830	PEMT	HC_primary
DOID:3393	coronary artery disease	HGNC:20990	PHACTR1	HC_primary
DOID:3393	coronary artery disease	HGNC:9229	PPAP2B	HC_primary
DOID:3393	coronary artery disease	HGNC:24472	PSRC1	HC_primary
DOID:3393	coronary artery disease	HGNC:11632	TCF21	HC_primary
DOID:3393	coronary artery disease	HGNC:25847	UBE2Z	HC_primary
DOID:3393	coronary artery disease	HGNC:29913	ZC3HC1	HC_primary
DOID:3393	coronary artery disease	HGNC:13051	ZNF259	HC_primary
DOID:3393	coronary artery disease	HGNC:21597	ACAD10	HC_secondary
DOID:3393	coronary artery disease	HGNC:600	APOA1	HC_secondary
DOID:3393	coronary artery disease	HGNC:602	APOA4	HC_secondary
DOID:3393	coronary artery disease	HGNC:17288	APOA5	HC_secondary
DOID:3393	coronary artery disease	HGNC:610	APOC3	HC_secondary
DOID:3393	coronary artery disease	HGNC:21498	ATG16L1	HC_secondary
DOID:3393	coronary artery disease	HGNC:841	ATP5G1	HC_secondary
DOID:3393	coronary artery disease	HGNC:1142	BTNL2	HC_secondary
DOID:3393	coronary artery disease	HGNC:28692	C6orf223	HC_secondary
DOID:3393	coronary artery disease	HGNC:16709	CALCRL	HC_secondary
DOID:3393	coronary artery disease	HGNC:1787	CDKN2A	HC_secondary
DOID:3393	coronary artery disease	HGNC:1788	CDKN2B	HC_secondary
DOID:3393	coronary artery disease	HGNC:3231	CELSR2	HC_secondary
DOID:3393	coronary artery disease	HGNC:2202	COL4A1	HC_secondary
DOID:3393	coronary artery disease	HGNC:2203	COL4A2	HC_secondary
DOID:3393	coronary artery disease	HGNC:19347	CUX2	HC_secondary
DOID:3393	coronary artery disease	HGNC:2593	CYP17A1	HC_secondary
DOID:3393	coronary artery disease	HGNC:13826	DMRTA1	HC_secondary
DOID:3393	coronary artery disease	HGNC:3778	FN1	HC_secondary
DOID:3393	coronary artery disease	HGNC:4270	GIP	HC_secondary
DOID:3393	coronary artery disease	HGNC:26611	HECTD4	HC_secondary
DOID:3393	coronary artery disease	HGNC:4944	HLA-DQB1	HC_secondary
DOID:3393	coronary artery disease	HGNC:6079	INPP5D	HC_secondary
DOID:3393	coronary artery disease	HGNC:6242	KCNE2	HC_secondary
DOID:3393	coronary artery disease	HGNC:6547	LDLR	HC_secondary
DOID:3393	coronary artery disease	HGNC:16989	MORF4L1	HC_secondary
DOID:3393	coronary artery disease	HGNC:7413	MTAP	HC_secondary
DOID:3393	coronary artery disease	HGNC:8022	NT5C2	HC_secondary
DOID:3393	coronary artery disease	HGNC:29291	NYAP2	HC_secondary
DOID:3393	coronary artery disease	HGNC:8111	OSR1	HC_secondary
DOID:3393	coronary artery disease	HGNC:9834	RAI1	HC_secondary
DOID:3393	coronary artery disease	HGNC:15828	RASD1	HC_secondary
DOID:3393	coronary artery disease	HGNC:29605	SH2B3	HC_secondary
DOID:3393	coronary artery disease	HGNC:11100	SMARCA4	HC_secondary
DOID:3393	coronary artery disease	HGNC:17809	SMG6	HC_secondary
DOID:3393	coronary artery disease	HGNC:17028	SNF8	HC_secondary
DOID:3393	coronary artery disease	HGNC:11186	SORT1	HC_secondary
DOID:3393	coronary artery disease	HGNC:14398	SRR	HC_secondary
DOID:3393	coronary artery disease	HGNC:11760	TFPI	HC_secondary
DOID:3393	coronary artery disease	HGNC:32954	TTC32	HC_secondary
DOID:3393	coronary artery disease	HGNC:12680	VEGFA	HC_secondary
DOID:3393	coronary artery disease	HGNC:14098	WDR12	HC_secondary
DOID:3393	coronary artery disease	HGNC:29250	WDR35	HC_secondary
DOID:3393	coronary artery disease	HGNC:99	ASIC2	LC_primary
DOID:3393	coronary artery disease	HGNC:1350	ASZ1	LC_primary
DOID:3393	coronary artery disease	HGNC:1122	BTD	LC_primary
DOID:3393	coronary artery disease	HGNC:1753	CDH13	LC_primary
DOID:3393	coronary artery disease	HGNC:17371	FHL5	LC_primary
DOID:3393	coronary artery disease	HGNC:3763	FLT1	LC_primary
DOID:3393	coronary artery disease	HGNC:14074	FMN2	LC_primary
DOID:3393	coronary artery disease	HGNC:21184	FNDC1	LC_primary
DOID:3393	coronary artery disease	HGNC:11621	HNF1A	LC_primary
DOID:3393	coronary artery disease	HGNC:6019	IL6R	LC_primary
DOID:3393	coronary artery disease	HGNC:20001	PCSK9	LC_primary
DOID:3393	coronary artery disease	HGNC:8823	PECAM1	LC_primary
DOID:3393	coronary artery disease	HGNC:10763	SEZ6L	LC_primary
DOID:3393	coronary artery disease	HGNC:6769	SMAD3	LC_primary
DOID:3393	coronary artery disease	HGNC:10864	ST3GAL4	LC_primary
DOID:3393	coronary artery disease	HGNC:16677	ANP32B	LC_secondary
DOID:3393	coronary artery disease	HGNC:16512	BSND	LC_secondary
DOID:3393	coronary artery disease	HGNC:25719	C12orf43	LC_secondary
DOID:3393	coronary artery disease	HGNC:2595	CYP1A1	LC_secondary
DOID:3393	coronary artery disease	HGNC:2596	CYP1A2	LC_secondary
DOID:3393	coronary artery disease	HGNC:18345	FAM46A	LC_secondary
DOID:3393	coronary artery disease	HGNC:17509	HEMGN	LC_secondary
DOID:3393	coronary artery disease	HGNC:17853	IBTK	LC_secondary
DOID:3393	coronary artery disease	HGNC:29936	TTC29	LC_secondary
DOID:90	degenerative disc disease	HGNC:8607	PARK2	HC_primary
DOID:90	degenerative disc disease	HGNC:9546	PSMB9	HC_primary
DOID:90	degenerative disc disease	HGNC:30185	CRBN	HC_secondary
DOID:90	degenerative disc disease	HGNC:20980	LRRN1	HC_secondary
DOID:90	degenerative disc disease	HGNC:25564	ARL8B	LC_primary
DOID:90	degenerative disc disease	HGNC:14026	CSMD1	LC_primary
DOID:90	degenerative disc disease	HGNC:21555	EYS	LC_primary
DOID:90	degenerative disc disease	HGNC:4454	GPC6	LC_primary
DOID:90	degenerative disc disease	HGNC:8878	PFKP	LC_primary
DOID:90	degenerative disc disease	HGNC:14135	PIGQ	LC_primary
DOID:90	degenerative disc disease	HGNC:23508	STOX1	LC_primary
DOID:90	degenerative disc disease	HGNC:21214	ADTRP	LC_secondary
DOID:90	degenerative disc disease	HGNC:4920	HIVEP1	LC_secondary
DOID:90	degenerative disc disease	HGNC:23212	MYH14	LC_secondary
DOID:90	degenerative disc disease	HGNC:18285	RAB40C	LC_secondary
DOID:90	degenerative disc disease	HGNC:14467	SLC26A7	LC_secondary
DOID:90	degenerative disc disease	HGNC:21029	ZNF438	LC_secondary
DOID:11829	degenerative myopia	HGNC:7104	MIPEP	HC_primary
DOID:11829	degenerative myopia	HGNC:11168	SNTB1	HC_primary
DOID:11829	degenerative myopia	HGNC:12695	VIPR2	HC_primary
DOID:11829	degenerative myopia	HGNC:34072	C1QTNF9B	HC_secondary
DOID:11829	degenerative myopia	HGNC:26124	PARP8	LC_primary
DOID:11829	degenerative myopia	HGNC:8655	PCDH1	LC_primary
DOID:11829	degenerative myopia	HGNC:10734	SEMA4F	LC_primary
DOID:11829	degenerative myopia	HGNC:11275	SPTBN1	LC_primary
DOID:11829	degenerative myopia	HGNC:24097	ARAP3	LC_secondary
DOID:216	dental caries	HGNC:74	ABCG2	LC_primary
DOID:216	dental caries	HGNC:21497	ACAD9	LC_primary
DOID:216	dental caries	HGNC:30801	AJAP1	LC_primary
DOID:216	dental caries	HGNC:22210	ATXN7L1	LC_primary
DOID:216	dental caries	HGNC:2511	CTNNA3	LC_primary
DOID:216	dental caries	HGNC:3179	EDNRA	LC_primary
DOID:216	dental caries	HGNC:24968	EXOC2	LC_primary
DOID:216	dental caries	HGNC:14298	LPAR3	LC_primary
DOID:216	dental caries	HGNC:29613	LYZL2	LC_primary
DOID:216	dental caries	HGNC:13861	LZTS1	LC_primary
DOID:216	dental caries	HGNC:29822	MYO16	LC_primary
DOID:216	dental caries	HGNC:29866	NFASC	LC_primary
DOID:216	dental caries	HGNC:7982	NR4A3	LC_primary
DOID:216	dental caries	HGNC:21556	NT5DC1	LC_primary
DOID:216	dental caries	HGNC:8661	PCDH9	LC_primary
DOID:216	dental caries	HGNC:13411	PHTF2	LC_primary
DOID:216	dental caries	HGNC:9454	PROM1	LC_primary
DOID:216	dental caries	HGNC:30628	SPSB1	LC_primary
DOID:216	dental caries	HGNC:30809	TRIB2	LC_primary
DOID:216	dental caries	HGNC:12429	TWSG1	LC_primary
DOID:216	dental caries	HGNC:28990	ZNF516	LC_primary
DOID:216	dental caries	HGNC:27193	ZNF827	LC_primary
DOID:216	dental caries	HGNC:13174	ZNF98	LC_primary
DOID:216	dental caries	HGNC:29135	ANKRD12	LC_secondary
DOID:216	dental caries	HGNC:27915	C1orf174	LC_secondary
DOID:216	dental caries	HGNC:2932	DMP1	LC_secondary
DOID:216	dental caries	HGNC:3054	DSPP	LC_secondary
DOID:216	dental caries	HGNC:21317	DYM	LC_secondary
DOID:216	dental caries	HGNC:20743	FAM84A	LC_secondary
DOID:216	dental caries	HGNC:4432	GOT1	LC_secondary
DOID:216	dental caries	HGNC:5341	IBSP	LC_secondary
DOID:216	dental caries	HGNC:20606	IFT88	LC_secondary
DOID:216	dental caries	HGNC:5984	IL17D	LC_secondary
DOID:216	dental caries	HGNC:16914	LRRN2	LC_secondary
DOID:216	dental caries	HGNC:17017	LSM6	LC_secondary
DOID:216	dental caries	HGNC:13361	MEPE	LC_secondary
DOID:216	dental caries	HGNC:7836	NKX2-3	LC_secondary
DOID:216	dental caries	HGNC:9009	PKD2	LC_secondary
DOID:216	dental caries	HGNC:29681	SLC25A33	LC_secondary
DOID:216	dental caries	HGNC:6773	SMAD7	LC_secondary
DOID:216	dental caries	HGNC:14971	SNX7	LC_secondary
DOID:216	dental caries	HGNC:11255	SPP1	LC_secondary
DOID:216	dental caries	HGNC:16509	SSX2IP	LC_secondary
DOID:216	dental caries	HGNC:11772	TGFBR1	LC_secondary
DOID:12930	dilated cardiomyopathy	HGNC:939	BAG3	HC_primary
DOID:12930	dilated cardiomyopathy	HGNC:12936	ZBTB17	HC_primary
DOID:1595	endogenous depression	HGNC:7593	MYO10	HC_primary
DOID:1595	endogenous depression	HGNC:1768	CDH9	HC_secondary
DOID:1595	endogenous depression	HGNC:26526	AK8	LC_primary
DOID:1595	endogenous depression	HGNC:25310	ANKRD27	LC_primary
DOID:1595	endogenous depression	HGNC:34430	ARHGEF37	LC_primary
DOID:1595	endogenous depression	HGNC:26598	C12orf36	LC_primary
DOID:1595	endogenous depression	HGNC:1583	CCND2	LC_primary
DOID:1595	endogenous depression	HGNC:1594	CCNH	LC_primary
DOID:1595	endogenous depression	HGNC:2934	DMRT1	LC_primary
DOID:1595	endogenous depression	HGNC:25474	ENOX1	LC_primary
DOID:1595	endogenous depression	HGNC:3474	ESRRG	LC_primary
DOID:1595	endogenous depression	HGNC:3668	FGF12	LC_primary
DOID:1595	endogenous depression	HGNC:3768	FMN1	LC_primary
DOID:1595	endogenous depression	HGNC:4376	GMPR	LC_primary
DOID:1595	endogenous depression	HGNC:4586	GRIN2B	LC_primary
DOID:1595	endogenous depression	HGNC:5472	IGFBP3	LC_primary
DOID:1595	endogenous depression	HGNC:6136	ITGA11	LC_primary
DOID:1595	endogenous depression	HGNC:6254	KCNH5	LC_primary
DOID:1595	endogenous depression	HGNC:23297	KCTD15	LC_primary
DOID:1595	endogenous depression	HGNC:26571	LYSMD4	LC_primary
DOID:1595	endogenous depression	HGNC:14279	MRPL14	LC_primary
DOID:1595	endogenous depression	HGNC:18537	NDFIP2	LC_primary
DOID:1595	endogenous depression	HGNC:8655	PCDH1	LC_primary
DOID:1595	endogenous depression	HGNC:26270	PIEZO2	LC_primary
DOID:1595	endogenous depression	HGNC:24881	RASGEF1B	LC_primary
DOID:1595	endogenous depression	HGNC:16449	RFPL4A	LC_primary
DOID:1595	endogenous depression	HGNC:13621	SLC6A15	LC_primary
DOID:1595	endogenous depression	HGNC:11181	SOD3	LC_primary
DOID:1595	endogenous depression	HGNC:16347	WBSCR17	LC_primary
DOID:1595	endogenous depression	HGNC:278	ADRA1B	LC_secondary
DOID:1595	endogenous depression	HGNC:30801	AJAP1	LC_secondary
DOID:1595	endogenous depression	HGNC:29223	ANKRD50	LC_secondary
DOID:1595	endogenous depression	HGNC:24097	ARAP3	LC_secondary
DOID:1595	endogenous depression	HGNC:10548	ATXN1	LC_secondary
DOID:1595	endogenous depression	HGNC:14262	AUTS2	LC_secondary
DOID:1595	endogenous depression	HGNC:1185	C12orf5	LC_secondary
DOID:1595	endogenous depression	HGNC:18445	CALML4	LC_secondary
DOID:1595	endogenous depression	HGNC:15993	CHST8	LC_secondary
DOID:1595	endogenous depression	HGNC:2077	CLN6	LC_secondary
DOID:1595	endogenous depression	HGNC:13909	DMRT3	LC_secondary
DOID:1595	endogenous depression	HGNC:3333	EMP1	LC_secondary
DOID:1595	endogenous depression	HGNC:21604	EPN1	LC_secondary
DOID:1595	endogenous depression	HGNC:3649	FEM1B	LC_secondary
DOID:1595	endogenous depression	HGNC:5469	IGFBP1	LC_secondary
DOID:1595	endogenous depression	HGNC:5969	IL12A	LC_secondary
DOID:1595	endogenous depression	HGNC:5970	IL12B	LC_secondary
DOID:1595	endogenous depression	HGNC:28084	ISX	LC_secondary
DOID:1595	endogenous depression	HGNC:6511	LARGE	LC_secondary
DOID:1595	endogenous depression	HGNC:21155	MYLIP	LC_secondary
DOID:1595	endogenous depression	HGNC:22945	NLRP11	LC_secondary
DOID:1595	endogenous depression	HGNC:22941	NLRP9	LC_secondary
DOID:1595	endogenous depression	HGNC:32036	NUDT19	LC_secondary
DOID:1595	endogenous depression	HGNC:8140	OPA1	LC_secondary
DOID:1595	endogenous depression	HGNC:8764	PDCD5	LC_secondary
