gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
CEP135	HGNC:29086	-	0	 0.107	 0.130
CEP152	HGNC:29298	-	0	 0.091	 0.110
CEP164	HGNC:29182	-	0	 0.098	 0.124
CEP170	HGNC:28920	-	0	 0.103	 0.128
CEP170B	HGNC:20362	-	0	 0.097	 0.113
CEP19	HGNC:28209	-	0	 0.099	 0.130
CEP192	HGNC:25515	-	0	 0.095	 0.117
CEP250	HGNC:1859	-	0	 0.102	 0.121
CEP290	HGNC:29021	-	0	 0.103	 0.119
CEP350	HGNC:24238	-	0	 0.110	 0.146
CEP41	HGNC:12370	-	0	 0.104	 0.128
CEP44	HGNC:29356	-	0	 0.089	 0.110
CEP55	HGNC:1161	-	0	 0.104	 0.136
CEP57	HGNC:30794	-	0	 0.112	 0.154
CEP57L1	HGNC:21561	-	0	 0.091	 0.107
CEP63	HGNC:25815	-	0	 0.093	 0.112
CEP68	HGNC:29076	-	0	 0.104	 0.117
CEP70	HGNC:29972	-	0	 0.099	 0.113
CEP72	HGNC:25547	-	0	 0.092	 0.107
CEP76	HGNC:25727	-	0	 0.093	 0.113
CEP78	HGNC:25740	-	0	 0.087	 0.102
CEP85	HGNC:25309	-	0	 0.095	 0.119
CEP85L	HGNC:21638	-	0	 0.090	 0.103
CEP89	HGNC:25907	-	0	 0.089	 0.105
CEP95	HGNC:25141	-	0	 0.101	 0.121
CEP97	HGNC:26244	-	0	 0.096	 0.125
CEPT1	HGNC:24289	-	0	 0.113	 0.144
CER1	HGNC:1862	-	0	 0.098	 0.135
CERCAM	HGNC:23723	-	0	 0.094	 0.110
CERK	HGNC:19256	-	0	 0.112	 0.162
CERKL	HGNC:21699	-	0	 0.092	 0.101
CERS1	HGNC:14253	-	0	 0.092	 0.122
CERS2	HGNC:14076	-	0	 0.114	 0.136
CERS3	HGNC:23752	-	0	 0.088	 0.105
CERS4	HGNC:23747	-	0	 0.098	 0.117
CERS5	HGNC:23749	-	0	 0.099	 0.127
CERS6	HGNC:23826	-	0	 0.115	 0.157
CES1	HGNC:1863	-	0	 0.113	 0.142
CES2	HGNC:1864	-	0	 0.100	 0.118
CES3	HGNC:1865	-	0	 0.092	 0.109
CES4A	HGNC:26741	-	0	 0.089	 0.101
CES5A	HGNC:26459	-	0	 0.090	 0.095
CETN1	HGNC:1866	-	0	 0.095	 0.111
CETN2	HGNC:1867	-	0	 0.104	 0.133
CETN3	HGNC:1868	-	0	 0.104	 0.127
CETP	HGNC:1869	-	2	 0.480	 0.303
CFB	HGNC:1037	-	1	 0.474	 0.270
CFC1	HGNC:18292	-	0	 0.086	 0.098
CFC1B	HGNC:33983	-	0	 0.083	 0.089
CFD	HGNC:2771	-	0	 0.205	 0.157
CFDP1	HGNC:1873	-	0	 0.101	 0.156
CFH	HGNC:4883	-	1	 0.527	 0.200
CFHR1	HGNC:4888	-	0	 0.129	 0.142
CFHR2	HGNC:4890	-	0	 0.100	 0.117
CFHR3	HGNC:16980	-	0	 0.174	 0.112
CFHR4	HGNC:16979	-	0	 0.102	 0.103
CFHR5	HGNC:24668	-	0	 0.100	 0.105
CFI	HGNC:5394	-	1	 0.553	 0.170
CFL1	HGNC:1874	-	0	 0.128	 0.152
CFL2	HGNC:1875	-	0	 0.116	 0.164
CFLAR	HGNC:1876	-	0	 0.253	 0.222
CFP	HGNC:8864	-	0	 0.185	 0.185
CFTR	HGNC:1884	-	0	 0.133	 0.147
CGA	HGNC:1885	-	0	 0.134	 0.148
CGB	HGNC:1886	-	0	 0.095	 0.102
CGB1	HGNC:16721	-	0	 0.083	 0.088
CGB2	HGNC:16722	-	0	 0.083	 0.092
CGB5	HGNC:16452	-	0	 0.085	 0.090
CGB7	HGNC:16451	-	0	 0.086	 0.095
CGB8	HGNC:16453	-	0	 0.088	 0.094
CGGBP1	HGNC:1888	-	0	 0.106	 0.127
CGN	HGNC:17429	-	0	 0.109	 0.151
CGNL1	HGNC:25931	-	0	 0.095	 0.108
CGREF1	HGNC:16962	-	0	 0.098	 0.117
CGRRF1	HGNC:15528	-	0	 0.099	 0.122
CH25H	HGNC:1907	-	0	 0.110	 0.139
CHAC1	HGNC:28680	-	0	 0.108	 0.130
CHAC2	HGNC:32363	-	0	 0.125	 0.123
CHAD	HGNC:1909	-	0	 0.102	 0.114
CHADL	HGNC:25165	-	0	 0.086	 0.094
CHAF1A	HGNC:1910	-	0	 0.106	 0.145
CHAF1B	HGNC:1911	-	0	 0.101	 0.138
CHAMP1	HGNC:20311	-	0	 0.090	 0.105
CHAT	HGNC:1912	-	0	 0.106	 0.114
CHCHD1	HGNC:23518	-	0	 0.090	 0.108
CHCHD10	HGNC:15559	-	0	 0.095	 0.110
CHCHD2	HGNC:21645	-	0	 0.093	 0.109
CHCHD3	HGNC:21906	-	0	 0.105	 0.126
CHCHD4	HGNC:26467	-	0	 0.093	 0.105
CHCHD5	HGNC:17840	-	0	 0.089	 0.099
CHCHD6	HGNC:28184	-	0	 0.095	 0.106
CHCHD7	HGNC:28314	-	0	 0.104	 0.125
CHD1	HGNC:1915	-	0	 0.129	 0.177
CHD1L	HGNC:1916	-	0	 0.102	 0.123
CHD2	HGNC:1917	-	0	 0.114	 0.155
CHD3	HGNC:1918	-	0	 0.119	 0.135
CHD4	HGNC:1919	-	0	 0.127	 0.152
CHD5	HGNC:16816	-	0	 0.094	 0.109
CHD6	HGNC:19057	-	0	 0.100	 0.119
CHD7	HGNC:20626	-	0	 0.117	 0.167
CHD8	HGNC:20153	-	0	 0.101	 0.120
CHD9	HGNC:25701	-	0	 0.116	 0.164
CHDC2	HGNC:26708	-	0	 0.085	 0.093
CHDH	HGNC:24288	-	0	 0.094	 0.109
CHEK1	HGNC:1925	-	0	 0.127	 0.164
CHEK2	HGNC:16627	-	0	 0.118	 0.165
CHERP	HGNC:16930	-	0	 0.100	 0.114
CHFR	HGNC:20455	-	0	 0.111	 0.151
CHGA	HGNC:1929	-	0	 0.107	 0.127
CHGB	HGNC:1930	-	0	 0.108	 0.126
CHI3L1	HGNC:1932	-	0	 0.119	 0.138
CHI3L2	HGNC:1933	-	0	 0.105	 0.118
CHIA	HGNC:17432	-	0	 0.096	 0.125
CHIC1	HGNC:1934	-	0	 0.090	 0.103
CHIC2	HGNC:1935	-	0	 0.105	 0.130
CHID1	HGNC:28474	-	0	 0.095	 0.108
CHIT1	HGNC:1936	-	0	 0.105	 0.139
CHKA	HGNC:1937	-	0	 0.120	 0.149
CHKB	HGNC:1938	-	0	 0.110	 0.131
CHL1	HGNC:1939	-	0	 0.120	 0.147
CHM	HGNC:1940	-	0	 0.102	 0.141
CHML	HGNC:1941	-	0	 0.102	 0.120
CHMP1A	HGNC:8740	-	0	 0.112	 0.166
CHMP1B	HGNC:24287	-	0	 0.111	 0.134
CHMP2A	HGNC:30216	-	0	 0.105	 0.129
CHMP2B	HGNC:24537	-	0	 0.109	 0.137
CHMP3	HGNC:29865	-	0	 0.102	 0.119
CHMP4A	HGNC:20274	-	0	 0.099	 0.111
CHMP4B	HGNC:16171	-	0	 0.107	 0.132
CHMP4C	HGNC:30599	-	1	 0.285	 0.215
CHMP5	HGNC:26942	-	0	 0.105	 0.130
CHMP6	HGNC:25675	-	0	 0.099	 0.108
CHMP7	HGNC:28439	-	0	 0.106	 0.128
CHN1	HGNC:1943	-	0	 0.115	 0.145
CHN2	HGNC:1944	-	0	 0.122	 0.155
CHODL	HGNC:17807	-	0	 0.101	 0.122
CHORDC1	HGNC:14525	-	0	 0.106	 0.133
CHP1	HGNC:17433	-	0	 0.126	 0.157
CHP2	HGNC:24927	-	0	 0.102	 0.117
CHPF	HGNC:24291	-	0	 0.113	 0.133
CHPF2	HGNC:29270	-	0	 0.100	 0.129
CHPT1	HGNC:17852	-	0	 0.120	 0.155
CHRAC1	HGNC:13544	-	0	 0.089	 0.101
CHRD	HGNC:1949	-	0	 0.113	 0.145
CHRDL1	HGNC:29861	-	0	 0.111	 0.147
CHRDL2	HGNC:24168	-	0	 0.092	 0.099
CHRFAM7A	HGNC:15781	-	0	 0.088	 0.093
CHRM1	HGNC:1950	-	0	 0.126	 0.167
CHRM2	HGNC:1951	-	0	 0.108	 0.130
CHRM3	HGNC:1952	-	1	 0.301	 0.186
CHRM4	HGNC:1953	-	0	 0.103	 0.117
CHRM5	HGNC:1954	-	0	 0.110	 0.130
CHRNA1	HGNC:1955	-	0	 0.120	 0.126
CHRNA10	HGNC:13800	-	0	 0.093	 0.103
CHRNA2	HGNC:1956	-	0	 0.128	 0.122
CHRNA3	HGNC:1957	-	2	 0.612	 0.427
CHRNA4	HGNC:1958	-	0	 0.125	 0.129
CHRNA5	HGNC:1959	-	0	 0.118	 0.126
CHRNA6	HGNC:15963	-	0	 0.111	 0.126
CHRNA7	HGNC:1960	-	0	 0.125	 0.154
CHRNA9	HGNC:14079	-	0	 0.100	 0.113
CHRNB1	HGNC:1961	-	0	 0.114	 0.131
CHRNB2	HGNC:1962	-	0	 0.121	 0.127
CHRNB3	HGNC:1963	-	1	 3.555	 0.148
CHRNB4	HGNC:1964	-	0	 0.158	 0.130
CHRND	HGNC:1965	-	0	 0.114	 0.124
CHRNE	HGNC:1966	-	0	 0.116	 0.126
CHRNG	HGNC:1967	-	0	 0.109	 0.125
CHST1	HGNC:1969	-	0	 0.124	 0.131
CHST10	HGNC:19650	-	0	 0.096	 0.122
CHST11	HGNC:17422	-	0	 0.127	 0.157
CHST12	HGNC:17423	-	0	 0.110	 0.138
CHST13	HGNC:21755	-	0	 0.094	 0.104
CHST14	HGNC:24464	-	0	 0.098	 0.114
CHST15	HGNC:18137	-	0	 0.138	 0.200
CHST2	HGNC:1970	-	0	 0.132	 0.175
CHST3	HGNC:1971	-	0	 0.109	 0.129
CHST4	HGNC:1972	-	0	 0.104	 0.131
CHST5	HGNC:1973	-	0	 0.098	 0.119
CHST6	HGNC:6938	-	0	 0.099	 0.107
CHST7	HGNC:13817	-	0	 0.119	 0.151
CHST8	HGNC:15993	-	0	 0.102	 0.119
CHST9	HGNC:19898	-	1	 0.191	 0.279
CHSY1	HGNC:17198	-	0	 0.110	 0.133
CHSY3	HGNC:24293	-	0	 0.092	 0.108
CHTF18	HGNC:18435	-	0	 0.089	 0.102
CHTF8	HGNC:24353	-	0	 0.089	 0.107
CHTOP	HGNC:24511	-	0	 0.104	 0.134
CHUK	HGNC:1974	-	0	 0.287	 0.375
CHURC1	HGNC:20099	-	0	 0.097	 0.117
CIAO1	HGNC:14280	-	0	 0.106	 0.136
CIAPIN1	HGNC:28050	-	0	 0.106	 0.136
CIART	HGNC:25200	-	0	 0.092	 0.107
CIB1	HGNC:16920	-	0	 0.119	 0.163
CIB2	HGNC:24579	-	0	 0.097	 0.121
CIB3	HGNC:24580	-	0	 0.085	 0.095
CIB4	HGNC:33703	-	0	 0.087	 0.098
CIC	HGNC:14214	-	0	 0.104	 0.121
CIDEA	HGNC:1976	-	0	 0.105	 0.137
CIDEB	HGNC:1977	-	0	 0.106	 0.142
CIDEC	HGNC:24229	-	0	 0.103	 0.119
CIITA	HGNC:7067	-	0	 0.154	 0.220
CILP	HGNC:1980	-	0	 0.100	 0.113
CILP2	HGNC:24213	-	0	 0.088	 0.103
CINP	HGNC:23789	-	0	 0.090	 0.108
CIPC	HGNC:20365	-	0	 0.099	 0.128
CIR1	HGNC:24217	-	0	 0.117	 0.132
CIRBP	HGNC:1982	-	0	 0.120	 0.159
CIRH1A	HGNC:1983	-	0	 0.096	 0.116
CISD1	HGNC:30880	-	0	 0.101	 0.133
CISD2	HGNC:24212	-	0	 0.093	 0.107
CISD3	HGNC:27578	-	0	 0.088	 0.103
CISH	HGNC:1984	-	0	 0.160	 0.299
CIT	HGNC:1985	-	0	 0.106	 0.123
CITED1	HGNC:1986	-	0	 0.116	 0.131
CITED2	HGNC:1987	-	0	 0.183	 0.265
CITED4	HGNC:18696	-	0	 0.104	 0.130
CIZ1	HGNC:16744	-	0	 0.102	 0.119
CKAP2	HGNC:1990	-	0	 0.104	 0.121
CKAP2L	HGNC:26877	-	0	 0.093	 0.106
CKAP4	HGNC:16991	-	0	 0.123	 0.177
CKAP5	HGNC:28959	-	0	 0.108	 0.127
CKB	HGNC:1991	-	0	 0.121	 0.148
CKLF	HGNC:13253	-	0	 0.112	 0.164
CKM	HGNC:1994	-	0	 0.100	 0.112
CKMT1A	HGNC:31736	-	0	 0.091	 0.104
CKMT1B	HGNC:1995	-	0	 0.095	 0.110
CKMT2	HGNC:1996	-	0	 0.105	 0.115
CKS1B	HGNC:19083	-	0	 0.126	 0.228
CKS2	HGNC:2000	-	0	 0.121	 0.169
CLASP1	HGNC:17088	-	0	 0.114	 0.147
CLASP2	HGNC:17078	-	0	 0.109	 0.129
CLASRP	HGNC:17731	-	0	 0.103	 0.130
CLC	HGNC:2014	-	0	 0.102	 0.126
CLCA1	HGNC:2015	-	0	 0.103	 0.121
CLCA2	HGNC:2016	-	0	 0.103	 0.117
CLCA4	HGNC:2018	-	0	 0.096	 0.113
CLCC1	HGNC:29675	-	0	 0.094	 0.115
CLCF1	HGNC:17412	-	0	 0.144	 0.278
CLCN1	HGNC:2019	-	0	 0.100	 0.125
CLCN2	HGNC:2020	-	0	 0.101	 0.118
CLCN3	HGNC:2021	-	0	 0.116	 0.173
CLCN4	HGNC:2022	-	0	 0.102	 0.122
CLCN5	HGNC:2023	-	0	 0.112	 0.151
CLCN6	HGNC:2024	-	0	 0.097	 0.117
CLCN7	HGNC:2025	-	0	 0.101	 0.116
CLCNKA	HGNC:2026	-	0	 0.102	 0.123
CLCNKB	HGNC:2027	-	0	 0.098	 0.119
CLDN1	HGNC:2032	-	0	 0.133	 0.164
CLDN10	HGNC:2033	-	0	 0.115	 0.137
CLDN11	HGNC:8514	-	0	 0.106	 0.125
CLDN12	HGNC:2034	-	0	 0.102	 0.130
CLDN14	HGNC:2035	-	0	 0.111	 0.136
CLDN15	HGNC:2036	-	0	 0.109	 0.137
CLDN16	HGNC:2037	-	0	 0.107	 0.125
CLDN17	HGNC:2038	-	0	 0.099	 0.118
CLDN18	HGNC:2039	-	0	 0.103	 0.116
CLDN19	HGNC:2040	-	0	 0.097	 0.115
CLDN2	HGNC:2041	-	0	 0.106	 0.122
CLDN20	HGNC:2042	-	0	 0.093	 0.106
CLDN22	HGNC:2044	-	0	 0.093	 0.107
CLDN23	HGNC:17591	-	0	 0.099	 0.111
CLDN24	HGNC:37200	-	0	 0.082	 0.088
CLDN25	HGNC:37218	-	0	 0.082	 0.088
CLDN3	HGNC:2045	-	0	 0.120	 0.141
CLDN4	HGNC:2046	-	0	 0.122	 0.149
CLDN5	HGNC:2047	-	0	 0.129	 0.151
CLDN6	HGNC:2048	-	0	 0.104	 0.124
CLDN7	HGNC:2049	-	0	 0.121	 0.142
CLDN8	HGNC:2050	-	0	 0.110	 0.126
CLDN9	HGNC:2051	-	0	 0.110	 0.128
CLDND1	HGNC:1322	-	0	 0.108	 0.139
CLDND2	HGNC:28511	-	0	 0.085	 0.093
CLEC10A	HGNC:16916	-	0	 0.110	 0.152
CLEC11A	HGNC:10576	-	0	 0.106	 0.132
CLEC12A	HGNC:31713	-	0	 0.086	 0.092
CLEC12B	HGNC:31966	-	0	 0.087	 0.096
CLEC14A	HGNC:19832	-	0	 0.090	 0.100
CLEC16A	HGNC:29013	-	3	 1.203	 8.612
CLEC17A	HGNC:34520	-	0	 0.082	 0.088
CLEC18A	HGNC:30388	-	0	 0.083	 0.093
CLEC18B	HGNC:33849	-	0	 0.082	 0.088
CLEC18C	HGNC:28538	-	0	 0.084	 0.093
CLEC19A	HGNC:34522	-	0	 0.082	 0.089
CLEC1A	HGNC:24355	-	0	 0.101	 0.117
CLEC1B	HGNC:24356	-	0	 0.106	 0.138
CLEC2A	HGNC:24191	-	0	 0.084	 0.091
CLEC2B	HGNC:2053	-	0	 0.130	 0.182
CLEC2D	HGNC:14351	-	0	 0.110	 0.135
CLEC2L	HGNC:21969	-	0	 0.085	 0.091
CLEC3A	HGNC:2052	-	0	 0.093	 0.111
CLEC3B	HGNC:11891	-	0	 0.109	 0.132
CLEC4A	HGNC:13257	-	0	 0.117	 0.152
CLEC4C	HGNC:13258	-	0	 0.090	 0.095
CLEC4D	HGNC:14554	-	0	 0.098	 0.131
CLEC4E	HGNC:14555	-	0	 0.105	 0.137
CLEC4F	HGNC:25357	-	0	 0.091	 0.105
CLEC4G	HGNC:24591	-	0	 0.091	 0.104
CLEC4M	HGNC:13523	-	0	 0.108	 0.123
CLEC5A	HGNC:2054	-	0	 0.107	 0.135
CLEC6A	HGNC:14556	-	0	 0.089	 0.102
CLEC7A	HGNC:14558	-	0	 0.128	 0.185
CLEC9A	HGNC:26705	-	0	 0.084	 0.090
CLECL1	HGNC:24462	-	1	 0.260	 1.069
CLGN	HGNC:2060	-	0	 0.106	 0.132
CLHC1	HGNC:26453	-	0	 0.087	 0.103
CLIC1	HGNC:2062	-	0	 0.121	 0.168
CLIC2	HGNC:2063	-	0	 0.109	 0.140
CLIC3	HGNC:2064	-	0	 0.102	 0.121
CLIC4	HGNC:13518	-	0	 0.129	 0.165
CLIC5	HGNC:13517	-	0	 0.105	 0.128
CLIC6	HGNC:2065	-	0	 0.093	 0.113
CLINT1	HGNC:23186	-	0	 0.111	 0.150
CLIP1	HGNC:10461	-	0	 0.123	 0.160
CLIP2	HGNC:2586	-	0	 0.109	 0.133
CLIP3	HGNC:24314	-	0	 0.112	 0.117
CLIP4	HGNC:26108	-	0	 0.106	 0.147
CLK1	HGNC:2068	-	0	 0.123	 0.159
CLK2	HGNC:2069	-	0	 0.105	 0.141
CLK3	HGNC:2071	-	0	 0.106	 0.128
CLK4	HGNC:13659	-	0	 0.106	 0.130
CLLU1	HGNC:29841	-	0	 0.086	 0.097
CLLU1OS	HGNC:24070	-	0	 0.084	 0.092
CLMN	HGNC:19972	-	0	 0.103	 0.130
CLMP	HGNC:24039	-	0	 0.093	 0.113
CLN3	HGNC:2074	+ HC-P	0	 0.364	 0.150
CLN5	HGNC:2076	-	0	 0.113	 0.186
CLN6	HGNC:2077	-	0	 0.105	 0.184
CLN8	HGNC:2079	-	0	 0.108	 0.143
CLNK	HGNC:17438	-	1	 0.378	 0.425
CLNS1A	HGNC:2080	-	0	 0.109	 0.144
CLOCK	HGNC:2082	-	0	 0.130	 0.189
CLP1	HGNC:16999	-	0	 0.101	 0.117
CLPB	HGNC:30664	-	0	 0.096	 0.122
CLPP	HGNC:2084	-	0	 0.097	 0.123
CLPS	HGNC:2085	-	0	 0.105	 0.114
CLPSL1	HGNC:21251	-	0	 0.083	 0.088
CLPSL2	HGNC:21250	-	0	 0.083	 0.089
CLPTM1	HGNC:2087	-	0	 0.104	 0.133
CLPTM1L	HGNC:24308	-	1	 0.296	 0.215
CLPX	HGNC:2088	-	0	 0.103	 0.131
CLRN1	HGNC:12605	-	0	 0.091	 0.112
CLRN2	HGNC:33939	-	0	 0.082	 0.090
CLRN3	HGNC:20795	-	0	 0.092	 0.114
CLSPN	HGNC:19715	-	0	 0.099	 0.120
CLSTN1	HGNC:17447	-	0	 0.106	 0.143
CLSTN2	HGNC:17448	-	0	 0.099	 0.110
CLSTN3	HGNC:18371	-	0	 0.100	 0.121
CLTA	HGNC:2090	-	0	 0.121	 0.150
CLTB	HGNC:2091	-	0	 0.115	 0.133
CLTC	HGNC:2092	-	0	 0.140	 0.188
CLTCL1	HGNC:2093	-	0	 0.109	 0.125
CLU	HGNC:2095	-	1	 0.322	 0.189
CLUAP1	HGNC:19009	-	0	 0.097	 0.108
CLUH	HGNC:29094	-	0	 0.110	 0.153
CLUL1	HGNC:2096	-	0	 0.090	 0.097
CLVS1	HGNC:23139	-	0	 0.097	 0.123
CLVS2	HGNC:23046	-	0	 0.086	 0.095
CLYBL	HGNC:18355	-	0	 0.091	 0.101
CMA1	HGNC:2097	-	0	 0.104	 0.116
CMAS	HGNC:18290	-	0	 0.103	 0.127
CMBL	HGNC:25090	-	0	 0.096	 0.111
CMC1	HGNC:28783	-	0	 0.088	 0.099
CMC2	HGNC:24447	-	0	 0.098	 0.115
CMC4	HGNC:35428	-	0	 0.094	 0.110
CMIP	HGNC:24319	-	0	 0.096	 0.123
CMKLR1	HGNC:2121	-	0	 0.122	 0.177
CMPK1	HGNC:18170	-	0	 0.111	 0.141
CMPK2	HGNC:27015	-	0	 0.111	 0.160
CMSS1	HGNC:28666	-	0	 0.095	 0.113
CMTM1	HGNC:19172	-	0	 0.086	 0.101
CMTM2	HGNC:19173	-	0	 0.092	 0.124
CMTM3	HGNC:19174	-	0	 0.103	 0.122
CMTM4	HGNC:19175	-	0	 0.093	 0.115
CMTM5	HGNC:19176	-	0	 0.089	 0.100
CMTM6	HGNC:19177	-	0	 0.114	 0.164
CMTM7	HGNC:19178	-	0	 0.100	 0.121
CMTM8	HGNC:19179	-	0	 0.092	 0.106
CMTR1	HGNC:21077	-	0	 0.108	 0.143
CMTR2	HGNC:25635	-	0	 0.093	 0.110
CMYA5	HGNC:14305	-	0	 0.092	 0.108
CNBD1	HGNC:26663	-	0	 0.085	 0.107
CNBD2	HGNC:16145	-	0	 0.091	 0.101
CNBP	HGNC:13164	-	0	 0.111	 0.138
CNDP1	HGNC:20675	-	0	 0.089	 0.096
CNDP2	HGNC:24437	-	0	 0.103	 0.129
CNEP1R1	HGNC:26759	-	0	 0.093	 0.109
CNFN	HGNC:30183	-	0	 0.088	 0.099
CNGA1	HGNC:2148	-	0	 0.102	 0.123
CNGA2	HGNC:2149	-	0	 0.090	 0.100
CNGA3	HGNC:2150	-	0	 0.094	 0.101
CNGA4	HGNC:2152	-	0	 0.084	 0.091
CNGB1	HGNC:2151	-	0	 0.095	 0.103
CNGB3	HGNC:2153	-	0	 0.099	 0.118
CNIH1	HGNC:19431	-	0	 0.106	 0.141
CNIH2	HGNC:28744	-	0	 0.096	 0.114
CNIH3	HGNC:26802	-	0	 0.096	 0.113
CNIH4	HGNC:25013	-	0	 0.103	 0.135
CNKSR1	HGNC:19700	-	0	 0.108	 0.144
CNKSR2	HGNC:19701	-	0	 0.101	 0.121
CNKSR3	HGNC:23034	-	0	 0.101	 0.127
CNN1	HGNC:2155	-	0	 0.115	 0.139
CNN2	HGNC:2156	-	0	 0.116	 0.142
CNN3	HGNC:2157	-	0	 0.122	 0.155
CNNM1	HGNC:102	-	0	 0.095	 0.111
CNNM2	HGNC:103	-	2	 0.217	 0.182
CNNM3	HGNC:104	-	0	 0.098	 0.119
CNNM4	HGNC:105	-	0	 0.102	 0.118
CNOT1	HGNC:7877	-	0	 0.103	 0.132
CNOT10	HGNC:23817	-	0	 0.095	 0.108
CNOT11	HGNC:25217	-	0	 0.093	 0.109
CNOT2	HGNC:7878	-	0	 0.116	 0.137
CNOT3	HGNC:7879	-	0	 0.105	 0.133
CNOT4	HGNC:7880	-	0	 0.119	 0.164
CNOT6	HGNC:14099	-	0	 0.103	 0.127
CNOT6L	HGNC:18042	-	0	 0.106	 0.150
CNOT7	HGNC:14101	-	0	 0.131	 0.171
CNOT8	HGNC:9207	-	0	 0.110	 0.136
CNP	HGNC:2158	-	0	 0.120	 0.148
CNPPD1	HGNC:25220	-	0	 0.101	 0.129
CNPY1	HGNC:27786	-	0	 0.085	 0.094
CNPY2	HGNC:13529	-	0	 0.108	 0.142
CNPY3	HGNC:11968	-	0	 0.110	 0.145
CNPY4	HGNC:28631	-	0	 0.090	 0.107
CNR1	HGNC:2159	-	0	 0.127	 0.164
CNR2	HGNC:2160	-	0	 0.129	 0.169
CNRIP1	HGNC:24546	-	0	 0.102	 0.129
CNST	HGNC:26486	-	0	 0.094	 0.107
CNTD1	HGNC:26847	-	0	 0.094	 0.112
CNTD2	HGNC:25805	-	0	 0.092	 0.102
CNTF	HGNC:2169	-	0	 0.116	 0.168
CNTFR	HGNC:2170	-	0	 0.133	 0.209
CNTLN	HGNC:23432	-	0	 0.099	 0.117
CNTN1	HGNC:2171	-	0	 0.122	 0.131
CNTN2	HGNC:2172	-	0	 0.131	 0.146
CNTN3	HGNC:2173	-	0	 0.091	 0.098
CNTN4	HGNC:2174	-	0	 0.111	 0.150
CNTN5	HGNC:2175	-	0	 0.090	 0.100
CNTN6	HGNC:2176	-	0	 0.105	 0.116
CNTNAP1	HGNC:8011	-	0	 0.133	 0.167
CNTNAP2	HGNC:13830	-	0	 0.121	 0.167
CNTNAP3	HGNC:13834	-	0	 0.092	 0.112
CNTNAP3B	HGNC:32035	-	0	 0.090	 0.109
CNTNAP4	HGNC:18747	-	0	 0.094	 0.110
CNTNAP5	HGNC:18748	-	0	 0.090	 0.104
CNTRL	HGNC:1858	-	0	 0.101	 0.130
CNTROB	HGNC:29616	-	0	 0.095	 0.109
COA1	HGNC:21868	-	0	 0.092	 0.107
COA3	HGNC:24990	-	0	 0.101	 0.128
COA4	HGNC:24604	-	0	 0.093	 0.112
COA5	HGNC:33848	-	0	 0.089	 0.107
COA6	HGNC:18025	-	0	 0.091	 0.101
COA7	HGNC:25716	-	0	 0.099	 0.127
COASY	HGNC:29932	-	0	 0.105	 0.117
COBL	HGNC:22199	-	1	 0.384	 1.978
COBLL1	HGNC:23571	-	0	 0.111	 0.130
COCH	HGNC:2180	-	0	 0.112	 0.149
COG1	HGNC:6545	-	0	 0.091	 0.103
COG2	HGNC:6546	-	0	 0.105	 0.151
COG3	HGNC:18619	-	0	 0.098	 0.132
COG4	HGNC:18620	-	0	 0.094	 0.114
COG5	HGNC:14857	-	0	 0.096	 0.110
COG6	HGNC:18621	-	0	 0.091	 0.109
COG7	HGNC:18622	-	0	 0.098	 0.145
COG8	HGNC:18623	-	0	 0.092	 0.105
COIL	HGNC:2184	-	0	 0.106	 0.129
COL10A1	HGNC:2185	-	1	 0.211	 0.187
COL11A1	HGNC:2186	-	1	 0.437	 0.197
COL11A2	HGNC:2187	-	0	 0.107	 0.118
COL12A1	HGNC:2188	-	0	 0.114	 0.143
COL13A1	HGNC:2190	-	0	 0.134	 0.146
COL14A1	HGNC:2191	-	0	 0.110	 0.119
COL15A1	HGNC:2192	-	0	 0.126	 0.135
COL16A1	HGNC:2193	-	0	 0.130	 0.142
COL17A1	HGNC:2194	-	0	 0.116	 0.130
COL18A1	HGNC:2195	-	0	 0.126	 0.141
COL19A1	HGNC:2196	-	0	 0.112	 0.123
COL1A1	HGNC:2197	-	0	 0.151	 0.158
COL1A2	HGNC:2198	-	0	 0.169	 0.159
COL20A1	HGNC:14670	-	0	 0.090	 0.103
COL21A1	HGNC:17025	-	0	 0.094	 0.105
COL22A1	HGNC:22989	-	0	 0.094	 0.103
COL23A1	HGNC:22990	-	0	 0.092	 0.099
COL24A1	HGNC:20821	-	0	 0.093	 0.100
COL25A1	HGNC:18603	-	0	 0.105	 0.110
COL26A1	HGNC:18038	-	0	 0.092	 0.104
COL27A1	HGNC:22986	-	1	 1.349	 0.208
COL28A1	HGNC:22442	-	0	 0.093	 0.099
COL2A1	HGNC:2200	-	0	 0.134	 0.164
COL3A1	HGNC:2201	-	0	 0.142	 0.143
COL4A1	HGNC:2202	-	0	 0.141	 0.162
COL4A2	HGNC:2203	-	0	 0.145	 0.159
COL4A3	HGNC:2204	-	0	 0.129	 0.156
COL4A3BP	HGNC:2205	-	0	 0.108	 0.151
COL4A4	HGNC:2206	-	0	 0.132	 0.143
COL4A5	HGNC:2207	-	0	 0.130	 0.141
COL4A6	HGNC:2208	-	0	 0.115	 0.127
COL5A1	HGNC:2209	-	0	 0.125	 0.128
COL5A2	HGNC:2210	-	0	 0.139	 0.144
COL5A3	HGNC:14864	-	0	 0.114	 0.117
COL6A1	HGNC:2211	-	0	 0.124	 0.137
COL6A2	HGNC:2212	-	0	 0.122	 0.125
COL6A3	HGNC:2213	-	0	 0.144	 0.169
